time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,52,52,11480,1135,0.0,0.000,10,3060,2800,302,21.6,61.5
30,4,4,4,52,52,67200,6494,0.0,0.000,10,16680,19340,1612,8.1,13.1
40,4,4,4,52,52,103460,10232,0.0,0.000,10,26500,45160,2620,5.7,7.5
50,4,4,4,52,52,130220,12852,0.0,0.000,10,32520,78260,3209,4.6,5.9
60,4,4,4,52,52,154800,15381,0.0,0.000,10,37700,116760,3746,3.9,4.8
70,4,4,4,52,52,191260,19064,0.0,0.000,10,48620,164760,4846,3.4,4.0
80,4,4,4,52,52,193300,19270,0.0,0.000,10,48100,213220,4795,3.1,3.6
90,4,4,4,52,52,194440,19360,0.0,0.000,10,48700,261700,4849,2.9,3.3
100,4,4,4,52,52,211280,21069,0.0,0.000,10,52940,314380,5279,2.7,3.0
110,4,4,4,52,52,195720,19525,0.0,0.000,10,49340,363820,4922,2.6,2.9
120,4,4,4,52,52,197560,19677,0.0,0.000,10,48640,412440,4844,2.5,2.8
130,4,4,4,52,52,214120,21364,0.0,0.000,10,53180,465720,5306,2.5,2.7
141,4,4,4,52,52,202620,20203,0.0,0.000,10,50380,516600,5023,2.4,2.7
151,4,4,4,52,52,199440,19890,0.0,0.000,10,50480,565880,5034,2.4,2.6
161,4,4,4,52,52,215720,21518,0.0,0.000,10,54820,620040,5468,2.3,2.5
171,4,4,4,52,52,200400,19976,0.0,0.000,10,50040,670880,4988,2.3,2.5
181,4,4,4,52,52,198080,19758,0.0,0.000,10,48560,720360,4843,2.3,2.5
