time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,7,7,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,7,7,8520,850,0.0,0.000,1,2040,2280,203,3.6,3.6
40,4,4,4,7,7,21120,2108,0.0,0.000,1,5320,7660,531,2.2,2.2
50,4,4,4,7,7,29440,2940,0.0,0.000,1,6860,15080,685,1.7,1.7
60,4,4,4,7,7,42000,4195,0.0,0.000,1,10380,25460,1036,1.5,1.5
70,4,4,4,7,7,32200,3215,0.0,0.000,1,7660,33380,765,1.4,1.4
80,4,4,4,7,7,31600,3156,0.0,0.000,1,8040,41360,803,1.3,1.3
90,4,4,4,7,7,42300,4219,0.0,0.000,1,10460,51980,1043,1.3,1.3
100,4,4,4,7,7,30620,3056,0.0,0.000,1,7380,59960,736,1.3,1.3
110,4,4,4,7,7,31800,3176,0.0,0.000,1,7720,68040,771,1.3,1.3
120,4,4,4,7,7,42680,4263,0.0,0.000,1,10320,78760,1030,1.2,1.2
130,4,4,4,7,7,31680,3165,0.0,0.000,1,8020,86820,801,1.2,1.2
140,4,4,4,7,7,32660,3262,0.0,0.000,1,8340,94880,833,1.2,1.2
150,4,4,4,7,7,34800,3476,0.0,0.000,1,8080,103020,807,1.2,1.2
160,4,4,4,7,7,41520,4147,0.0,0.000,1,10880,113800,1086,1.2,1.2
170,4,4,4,7,7,32000,3196,0.0,0.000,1,7760,121920,775,1.2,1.2
180,4,4,4,7,7,35540,3550,0.0,0.000,1,8220,130040,821,1.2,1.2
