time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,5000,497,0.0,0.000,10,5000,0,497,0.0,0.0
30,4,4,4,13,13,18900,1882,0.0,0.000,10,18900,15320,1882,5548.6,7105.9
40,4,4,4,13,13,35340,3524,0.0,0.000,10,35340,50320,3524,3858.6,4991.4
50,4,4,4,13,13,54420,5433,0.0,0.000,10,54420,104840,5433,2807.2,3530.4
60,4,4,4,13,13,110120,10991,0.0,0.000,10,110120,214680,10991,1891.4,2223.9
70,4,4,4,13,13,231520,23105,0.0,0.000,10,231520,445160,23105,1133.1,1239.9
80,4,4,4,13,13,271720,27117,0.0,0.000,10,271720,717120,27117,828.7,862.2
90,4,4,4,13,13,319280,31788,0.0,0.000,10,319280,1037080,31788,680.5,717.7
100,4,4,4,13,13,338460,33795,0.0,0.000,10,338460,1376080,33795,586.3,611.5
110,4,4,4,13,13,280200,27964,0.0,0.000,10,280200,1655380,27964,541.8,569.0
120,4,4,4,13,13,341040,34046,0.0,0.000,10,341040,1996100,34046,505.2,533.2
130,4,4,4,13,13,341460,33962,0.0,0.000,10,341460,2339600,33962,474.3,501.1
140,4,4,4,13,13,296440,29596,0.0,0.000,10,296440,2633940,29596,455.7,484.5
150,4,4,4,13,13,403220,40257,0.0,0.000,10,403220,3039640,40257,431.2,452.0
160,4,4,4,13,13,323780,32326,0.0,0.000,10,323780,3364560,32326,419.2,441.0
170,4,4,4,13,13,299480,29900,0.0,0.000,10,299480,3664760,29900,409.7,433.5
180,4,4,4,13,13,371920,37125,0.0,0.000,10,371920,4036880,37125,399.3,420.8
