time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,20,1,1.0,1.000,1,20,0,1,0.0,0.0
30,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,45,45,1260,125,125.0,25.000,1,260,300,25,27.2,27.2
60,4,4,4,45,45,2520,250,250.0,69.000,1,700,980,69,20.4,20.4
70,4,4,4,45,45,1760,175,175.0,47.000,1,480,1460,47,19.3,19.3
80,4,4,4,45,45,2160,215,215.0,43.000,1,440,1960,43,19.1,19.1
90,4,4,4,45,45,2480,246,246.0,53.000,1,540,2640,53,18.7,18.7
100,4,4,4,45,45,1920,191,191.0,43.000,1,440,3160,43,18.4,18.4
110,4,4,4,45,45,2220,221,221.0,53.000,1,540,3660,53,18.5,18.5
120,4,4,4,45,45,2780,277,277.0,59.000,1,600,4360,59,18.0,18.0
130,4,4,4,45,45,1780,177,177.0,43.000,1,440,4880,43,18.0,18.0
140,4,4,4,45,45,2240,223,223.0,49.000,1,500,5380,49,18.0,18.0
150,4,4,4,45,45,2900,288,288.0,79.000,1,800,6060,79,17.8,17.8
160,4,4,4,45,45,2260,225,225.0,59.000,1,600,6600,59,17.7,17.7
170,4,4,4,45,45,2100,209,209.0,55.000,1,560,7140,55,17.7,17.7
180,4,4,4,45,45,2780,277,277.0,75.000,1,760,7840,75,17.4,17.4
