time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
20,4,2,2,24,24,3920,390,0.0,0.000,10,3920,3960,390,3.4,5.3
30,4,2,2,24,24,60520,6023,0.0,0.000,10,60520,63320,6023,1.6,1.7
40,4,2,2,24,24,76300,7598,0.0,0.000,10,76300,138240,7598,1.4,1.5
50,4,2,2,24,24,107760,10759,0.0,0.000,10,107760,245140,10759,1.3,1.3
60,4,2,2,24,24,82640,8245,0.0,0.000,10,82640,327000,8245,1.2,1.3
70,4,2,2,24,24,83200,8303,0.0,0.000,10,83200,409060,8303,1.2,1.2
80,4,2,2,24,24,111280,11110,0.0,0.000,10,111280,518540,11110,1.2,1.2
90,4,2,2,24,24,81160,8086,0.0,0.000,10,81160,600600,8086,1.2,1.2
100,4,2,2,24,24,84280,8415,0.0,0.000,10,84280,682460,8415,1.2,1.2
110,4,2,2,24,24,107560,10740,0.0,0.000,10,107560,791820,10740,1.1,1.2
120,4,2,2,24,24,82960,8285,0.0,0.000,10,82960,874280,8285,1.1,1.2
130,4,2,2,24,24,81920,8180,0.0,0.000,10,81920,956720,8180,1.1,1.2
140,4,2,2,24,24,108720,10857,0.0,0.000,10,108720,1066740,10857,1.1,1.2
150,4,2,2,24,24,82360,8222,0.0,0.000,10,82360,1149380,8222,1.1,1.1
160,4,2,2,24,24,81620,8151,0.0,0.000,10,81620,1231780,8151,1.1,1.1
170,4,2,2,24,24,111320,11115,0.0,0.000,10,111320,1341720,11115,1.1,1.1
180,4,2,2,24,24,81320,8122,0.0,0.000,10,81320,1424100,8122,1.1,1.1
