time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,4,4,8020,797,0.0,0.000,1,8020,8320,797,1.3,1.3
30,4,2,2,4,4,7980,797,0.0,0.000,1,7980,16400,797,1.2,1.2
40,4,2,2,4,4,8120,811,0.0,0.000,1,8120,24580,811,1.2,1.2
50,4,2,2,4,4,11220,1120,0.0,0.000,1,11220,35480,1120,1.1,1.1
60,4,2,2,4,4,8000,799,0.0,0.000,1,8000,43680,799,1.1,1.1
70,4,2,2,4,4,8360,835,0.0,0.000,1,8360,51900,835,1.1,1.1
80,4,2,2,4,4,10740,1071,0.0,0.000,1,10740,62880,1071,1.1,1.1
90,4,2,2,4,4,8440,843,0.0,0.000,1,8440,71140,843,1.1,1.1
100,4,2,2,4,4,7840,783,0.0,0.000,1,7840,79360,783,1.1,1.1
110,4,2,2,4,4,11000,1099,0.0,0.000,1,11000,90340,1099,1.1,1.1
120,4,2,2,4,4,8560,855,0.0,0.000,1,8560,98560,855,1.1,1.1
130,4,2,2,4,4,8040,803,0.0,0.000,1,8040,106800,803,1.1,1.1
140,4,2,2,4,4,11120,1110,0.0,0.000,1,11120,117780,1110,1.1,1.1
150,4,2,2,4,4,8280,827,0.0,0.000,1,8280,126040,827,1.1,1.1
160,4,2,2,4,4,8340,833,0.0,0.000,1,8340,134280,833,1.1,1.1
170,4,2,2,4,4,11460,1144,0.0,0.000,1,11460,145280,1144,1.1,1.1
180,4,2,2,4,4,8420,841,0.0,0.000,1,8420,153520,841,1.1,1.1
