time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,4,4,1360,135,0.0,0.000,1,1360,1480,135,1.6,1.6
30,4,2,2,4,4,7500,749,0.0,0.000,1,7500,9060,749,1.2,1.2
40,4,2,2,4,4,7820,781,0.0,0.000,1,7820,17200,781,1.2,1.2
50,4,2,2,4,4,11040,1102,0.0,0.000,1,11040,28060,1102,1.1,1.1
60,4,2,2,4,4,8100,809,0.0,0.000,1,8100,36260,809,1.1,1.1
70,4,2,2,4,4,8080,807,0.0,0.000,1,8080,44460,807,1.1,1.1
80,4,2,2,4,4,10880,1087,0.0,0.000,1,10880,55400,1087,1.1,1.1
90,4,2,2,4,4,8580,856,0.0,0.000,1,8580,63640,856,1.1,1.1
100,4,2,2,4,4,8340,833,0.0,0.000,1,8340,71860,833,1.1,1.1
110,4,2,2,4,4,10800,1079,0.0,0.000,1,10800,82840,1079,1.1,1.1
120,4,2,2,4,4,8100,809,0.0,0.000,1,8100,91060,809,1.1,1.1
130,4,2,2,4,4,8440,843,0.0,0.000,1,8440,99300,843,1.1,1.1
140,4,2,2,4,4,10840,1082,0.0,0.000,1,10840,110280,1082,1.1,1.1
150,4,2,2,4,4,7700,769,0.0,0.000,1,7700,118520,769,1.1,1.1
160,4,2,2,4,4,7980,797,0.0,0.000,1,7980,126780,797,1.1,1.1
170,4,2,2,4,4,10740,1073,0.0,0.000,1,10740,137760,1073,1.1,1.1
180,4,2,2,4,4,8160,815,0.0,0.000,1,8160,146000,815,1.1,1.1
