time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,14060,1393,0.0,0.000,10,3460,3440,342,15.0,45.5
30,4,4,4,54,54,81740,7837,0.0,0.000,10,19660,24240,1884,6.9,10.5
40,4,4,4,54,54,94360,9359,0.0,0.000,10,23080,47520,2289,5.6,7.6
50,4,4,4,54,54,100240,9839,0.0,0.000,10,25040,72660,2457,4.8,6.1
60,4,4,4,54,54,167980,16699,0.0,0.000,10,42740,114760,4248,4.1,4.8
70,4,4,4,54,54,180640,17995,0.0,0.000,10,44500,159260,4433,3.5,4.1
80,4,4,4,54,54,167980,16754,0.0,0.000,10,41480,201500,4137,3.2,3.7
90,4,4,4,54,54,226160,22478,0.0,0.000,10,56260,257880,5591,3.0,3.3
101,4,4,4,54,54,194220,19334,0.0,0.000,10,48600,305800,4838,2.8,3.1
111,4,4,4,54,54,174720,17414,0.0,0.000,10,43660,349800,4351,2.7,3.0
121,4,4,4,54,54,208260,20767,0.0,0.000,10,53440,402880,5329,2.6,2.8
131,4,4,4,54,54,202580,20191,0.0,0.000,10,50620,453160,5045,2.6,2.8
141,4,4,4,54,54,179220,17870,0.0,0.000,10,44720,498320,4459,2.5,2.7
151,4,4,4,54,54,199720,19908,0.0,0.000,10,51540,548240,5137,2.5,2.6
161,4,4,4,54,54,228860,22812,0.0,0.000,10,56500,604100,5631,2.4,2.6
171,4,4,4,54,54,181360,18088,0.0,0.000,10,45340,649180,4522,2.4,2.5
181,4,4,4,54,54,193080,19252,0.0,0.000,10,47980,698740,4784,2.4,2.5
