time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,2940,291,0.0,0.000,1,1080,0,107,0.0,0.0
30,4,4,4,9,9,38880,3878,0.0,0.000,1,10140,10160,1011,1594.1,1594.1
40,4,4,4,9,9,71720,7142,0.0,0.000,1,18180,28640,1810,888.2,888.2
50,4,4,4,9,9,127080,12647,0.0,0.000,1,29140,58200,2900,531.4,531.4
60,4,4,4,9,9,317240,31654,0.0,0.000,1,83860,142880,8367,291.2,291.2
70,4,4,4,9,9,529780,52845,0.0,0.000,1,136060,277880,13572,178.2,178.2
80,4,4,4,9,9,576880,57526,0.0,0.000,1,133900,410660,13352,140.2,140.2
90,4,4,4,9,9,661860,65902,0.0,0.000,1,174980,587040,17423,116.6,116.6
100,4,4,4,9,9,568780,56758,0.0,0.000,1,141780,728960,14148,105.2,105.2
110,4,4,4,9,9,591660,59083,0.0,0.000,1,135420,865180,13523,98.1,98.1
120,4,4,4,9,9,705660,70446,0.0,0.000,1,188300,1054160,18798,90.8,90.8
130,4,4,4,9,9,559620,55766,0.0,0.000,1,139280,1194180,13879,86.8,86.8
140,4,4,4,9,9,586080,58514,0.0,0.000,1,135000,1328320,13478,84.3,84.3
150,4,4,4,9,9,691580,68985,0.0,0.000,1,183380,1512020,18292,81.3,81.3
160,4,4,4,9,9,552300,55152,0.0,0.000,1,137980,1650180,13778,79.3,79.3
170,4,4,4,9,9,601560,60005,0.0,0.000,1,138500,1788400,13815,77.7,77.7
180,4,4,4,9,9,680780,67976,0.0,0.000,1,181100,1970900,18082,76.1,76.1
