time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,24,24,5540,553,0.0,0.000,10,5540,5340,553,1.3,2.7
20,4,2,2,24,24,75400,7356,0.0,0.000,10,75400,81260,7356,1.4,1.5
30,4,2,2,24,24,78220,7803,0.0,0.000,10,78220,158980,7803,1.3,1.4
40,4,2,2,24,24,91740,9159,0.0,0.000,10,91740,252400,9159,1.2,1.3
50,4,2,2,24,24,95520,9536,0.0,0.000,10,95520,347220,9536,1.2,1.2
60,4,2,2,24,24,82220,8208,0.0,0.000,10,82220,429160,8208,1.2,1.2
70,4,2,2,24,24,83100,8296,0.0,0.000,10,83100,511200,8296,1.2,1.2
80,4,2,2,24,24,109980,10982,0.0,0.000,10,109980,620400,10982,1.1,1.2
90,4,2,2,24,24,80900,8064,0.0,0.000,10,80900,702660,8064,1.1,1.2
100,4,2,2,24,24,82420,8228,0.0,0.000,10,82420,784760,8228,1.1,1.1
110,4,2,2,24,24,107940,10779,0.0,0.000,10,107940,894180,10779,1.1,1.1
120,4,2,2,24,24,82280,8216,0.0,0.000,10,82280,976700,8216,1.1,1.1
130,4,2,2,24,24,80700,8058,0.0,0.000,10,80700,1058800,8058,1.1,1.1
140,4,2,2,24,24,111180,11102,0.0,0.000,10,111180,1169040,11102,1.1,1.1
150,4,2,2,24,24,82500,8235,0.0,0.000,10,82500,1251560,8235,1.1,1.1
160,4,2,2,24,24,82560,8246,0.0,0.000,10,82560,1334280,8246,1.1,1.1
170,4,2,2,24,24,109640,10950,0.0,0.000,10,109640,1444460,10950,1.1,1.1
180,4,2,2,24,24,85080,8497,0.0,0.000,10,85080,1527300,8497,1.1,1.1
