time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,16,16,9220,921,0.0,0.000,10,2480,2360,247,6.6,7.1
20,4,2,2,16,16,134400,13188,0.0,0.000,10,34120,36200,3348,2.9,3.1
30,4,2,2,16,16,267160,26673,0.0,0.000,10,65320,102860,6521,1.9,2.0
40,4,2,2,16,16,367560,36704,0.0,0.000,10,90980,194900,9085,1.6,1.7
50,4,2,2,16,16,303200,30277,0.0,0.000,10,75580,271160,7547,1.5,1.6
60,4,2,2,16,16,303560,30310,0.0,0.000,10,74600,347360,7448,1.4,1.5
70,4,2,2,16,16,408420,40780,0.0,0.000,10,102240,449480,10208,1.4,1.4
80,4,2,2,16,16,306260,30583,0.0,0.000,10,76820,526500,7671,1.3,1.4
90,4,2,2,16,16,310620,30978,0.0,0.000,10,78400,604080,7818,1.3,1.4
100,4,2,2,16,16,371400,37076,0.0,0.000,10,90640,694140,9048,1.3,1.4
110,4,2,2,16,16,351140,35071,0.0,0.000,10,90780,784080,9067,1.3,1.3
120,4,2,2,16,16,309360,30898,0.0,0.000,10,78300,861140,7820,1.3,1.3
130,4,2,2,16,16,366900,36649,0.0,0.000,10,89520,949880,8942,1.3,1.3
140,4,2,2,16,16,344280,34383,0.0,0.000,10,89360,1039140,8924,1.3,1.3
150,4,2,2,16,16,310760,31038,0.0,0.000,10,79240,1115840,7914,1.2,1.3
160,4,2,2,16,16,379440,37894,0.0,0.000,10,92820,1206940,9269,1.2,1.3
170,4,2,2,16,16,345480,34513,0.0,0.000,10,91280,1295820,9118,1.2,1.3
180,4,2,2,16,16,301320,30095,0.0,0.000,10,75000,1371200,7491,1.2,1.3
