time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,15,15,1520,151,0.0,0.000,1,1520,1380,151,1.7,1.7
30,4,2,2,15,15,7980,796,0.0,0.000,1,7980,9060,796,1.2,1.2
40,4,2,2,15,15,10820,1080,0.0,0.000,1,10820,19840,1080,1.1,1.1
50,4,2,2,15,15,8020,800,0.0,0.000,1,8020,27980,800,1.1,1.1
60,4,2,2,15,15,7700,769,0.0,0.000,1,7700,36140,769,1.1,1.1
70,4,2,2,15,15,10680,1066,0.0,0.000,1,10680,47040,1066,1.1,1.1
80,4,2,2,15,15,8520,851,0.0,0.000,1,8520,55200,851,1.1,1.1
90,4,2,2,15,15,7740,772,0.0,0.000,1,7740,63340,772,1.1,1.1
100,4,2,2,15,15,8580,856,0.0,0.000,1,8580,71540,856,1.1,1.1
110,4,2,2,15,15,10540,1052,0.0,0.000,1,10540,82440,1052,1.1,1.1
120,4,2,2,15,15,8320,831,0.0,0.000,1,8320,90600,831,1.1,1.1
130,4,2,2,15,15,8700,869,0.0,0.000,1,8700,98800,869,1.1,1.1
140,4,2,2,15,15,10700,1068,0.0,0.000,1,10700,109720,1068,1.1,1.1
150,4,2,2,15,15,7760,775,0.0,0.000,1,7760,117920,775,1.1,1.1
160,4,2,2,15,15,7940,793,0.0,0.000,1,7940,126140,793,1.1,1.1
170,4,2,2,15,15,11180,1116,0.0,0.000,1,11180,137100,1116,1.1,1.1
180,4,2,2,15,15,8580,856,0.0,0.000,1,8580,145280,856,1.1,1.1
