time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
30,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
40,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
50,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
60,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
70,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
80,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
90,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
100,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
110,4,4,4,52,52,0,0,0.0,0.000,10,0,0,0,0.0,0.0
120,4,4,4,52,52,2860,282,282.0,276.000,10,2800,40,276,620.5,5237.0
130,4,4,4,52,52,1580,157,157.0,157.000,10,1580,40,157,620.5,5237.0
140,4,4,4,52,52,0,0,0.0,0.000,10,0,40,0,620.5,5237.0
150,4,4,4,52,52,0,0,0.0,0.000,10,0,40,0,620.5,5237.0
160,4,4,0,0,0,-4440,-442,-442.0,-436.000,0,-4380,0,-436,0.0,0.0
170,4,0,4,52,52,2300,229,229.0,225.000,5,2260,0,225,0.0,0.0
180,4,4,4,52,52,-2300,-229,-229.0,-225.000,10,-2260,0,-225,0.0,0.0
