time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,4,4,0,0,0.0,0.000,1,0,20,0,63.0,63.0
30,4,2,2,4,4,0,0,0.0,0.000,1,0,20,0,63.0,63.0
40,4,2,2,4,4,280,27,27.0,27.000,1,280,380,27,13.3,13.3
50,4,2,2,4,4,760,75,75.0,75.000,1,760,1160,75,12.9,12.9
60,4,2,2,4,4,640,63,63.0,63.000,1,640,1920,63,12.8,12.8
70,4,2,2,4,4,1020,101,101.0,101.000,1,1020,2920,101,12.8,12.8
80,4,2,2,4,4,700,69,69.0,69.000,1,700,3700,69,12.6,12.6
90,4,2,2,4,4,640,63,63.0,63.000,1,640,4460,63,12.4,12.4
100,4,2,2,4,4,860,85,85.0,85.000,1,860,5200,85,12.6,12.6
110,4,2,2,4,4,1060,105,105.0,105.000,1,1060,6180,105,12.6,12.6
120,4,2,2,4,4,820,81,81.0,81.000,1,820,6940,81,12.4,12.4
130,4,2,2,4,4,660,65,65.0,65.000,1,660,7700,65,12.4,12.4
140,4,2,2,4,4,1120,111,111.0,111.000,1,1120,8720,111,12.4,12.4
150,4,2,2,4,4,880,87,87.0,87.000,1,880,9480,87,12.4,12.4
160,4,2,2,4,4,840,83,83.0,83.000,1,840,10220,83,12.1,12.1
170,4,2,2,4,4,880,87,87.0,87.000,1,880,11240,87,12.0,12.0
180,4,2,2,4,4,800,79,79.0,79.000,1,800,12000,79,12.0,12.0
