time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,52,52,5640,563,0.0,0.000,5,1460,1340,145,6.4,6.7
20,4,2,2,52,52,144080,14001,0.0,0.000,10,36160,37660,3514,3.0,3.1
30,4,2,2,52,52,208940,20526,0.0,0.000,10,52480,89460,5155,2.3,2.5
40,4,2,2,52,52,265980,26534,0.0,0.000,10,66720,156040,6656,1.9,2.0
50,4,2,2,52,52,374820,37373,0.0,0.000,10,91320,250520,9105,1.7,1.7
60,4,2,2,52,52,292480,29180,0.0,0.000,10,72240,323520,7207,1.6,1.6
70,4,2,2,52,52,293260,29252,0.0,0.000,10,73080,396860,7289,1.5,1.5
80,4,2,2,52,52,396380,39527,0.0,0.000,10,99060,495320,9878,1.5,1.5
90,4,2,2,52,52,294140,29273,0.0,0.000,10,73660,569140,7330,1.4,1.4
100,4,2,2,52,52,295100,29448,0.0,0.000,10,74120,642800,7396,1.4,1.4
110,4,2,2,52,52,400120,39936,0.0,0.000,10,100020,742180,9983,1.4,1.4
120,4,2,2,52,52,298660,29806,0.0,0.000,10,73320,816860,7317,1.4,1.4
130,4,2,2,52,52,295400,29463,0.0,0.000,10,74060,891020,7386,1.3,1.4
140,4,2,2,52,52,400060,39926,0.0,0.000,10,99340,990800,9914,1.3,1.4
150,4,2,2,52,52,299280,29874,0.0,0.000,10,75180,1065360,7504,1.3,1.3
160,4,2,2,52,52,296920,29623,0.0,0.000,10,74680,1139940,7450,1.3,1.3
170,4,2,2,52,52,401360,40059,0.0,0.000,10,100580,1240280,10038,1.3,1.3
180,4,2,2,52,52,303060,30245,0.0,0.000,10,76000,1315580,7584,1.3,1.3
