time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,22,22,2300,227,227.0,227.000,10,2300,0,227,0.0,0.0
40,4,4,4,22,22,780,77,77.0,77.000,10,780,40,77,129.7,1297.0
50,4,4,4,22,22,0,0,0.0,0.000,10,0,40,0,129.7,1297.0
60,4,4,4,22,22,0,0,0.0,0.000,10,0,40,0,129.7,1297.0
70,4,4,4,22,22,-1740,-173,-173.0,-173.000,10,-1740,40,-173,129.7,1297.0
80,4,4,4,22,22,-1340,-133,-133.0,-133.000,10,-1340,0,-133,0.0,0.0
90,4,4,4,22,22,3340,332,332.0,332.000,10,3340,40,332,120.9,1070.0
100,4,4,4,22,22,1080,107,107.0,107.000,10,1080,40,107,120.9,1070.0
110,4,4,4,22,22,0,0,0.0,0.000,10,0,40,0,120.9,1070.0
120,4,4,4,22,22,0,0,0.0,0.000,10,0,40,0,120.9,1070.0
130,4,2,2,22,22,-2440,-243,-243.0,-243.000,5,-2440,0,-243,0.0,0.0
140,4,4,4,22,22,-900,-89,-89.0,-89.000,3,-900,0,-89,0.0,0.0
150,4,4,4,22,22,-1080,-107,-107.0,-107.000,10,-1080,0,-107,0.0,0.0
160,4,4,4,22,22,2460,245,245.0,245.000,10,2460,60,245,136.8,981.0
170,4,4,4,22,22,1560,155,155.0,155.000,10,1560,100,155,369.3,1707.0
180,4,4,4,22,22,0,0,0.0,0.000,10,0,100,0,369.3,1707.0
