time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,7,7,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,7,7,1200,119,119.0,29.000,1,300,300,29,25.6,25.6
60,4,4,4,7,7,1900,189,189.0,49.000,1,500,820,49,23.3,23.3
70,4,4,4,7,7,1500,149,149.0,35.000,1,360,1200,35,23.2,23.2
80,4,4,4,7,7,1800,179,179.0,41.000,1,420,1620,41,22.3,22.3
90,4,4,4,7,7,2160,215,215.0,57.000,1,580,2120,57,22.4,22.4
100,4,4,4,7,7,1620,161,161.0,43.000,1,440,2540,43,22.5,22.5
110,4,4,4,7,7,1360,135,135.0,39.000,1,400,2900,39,22.6,22.6
120,4,4,4,7,7,2160,215,215.0,53.000,1,540,3420,53,22.7,22.7
130,4,4,4,7,7,1700,169,169.0,41.000,1,420,3820,41,22.6,22.6
140,4,4,4,7,7,1520,151,151.0,33.000,1,340,4200,33,22.7,22.7
150,4,4,4,7,7,1900,189,189.0,33.000,1,340,4740,33,22.9,22.9
160,4,4,4,7,7,1340,133,133.0,37.000,1,380,5120,37,23.0,23.0
170,4,4,4,7,7,1420,141,141.0,33.000,1,340,5480,33,23.1,23.1
180,4,4,4,7,7,2240,223,223.0,47.000,1,480,6000,47,23.1,23.1
