time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,15,15,960,95,95.0,95.000,1,960,880,95,8.2,8.2
60,4,4,4,15,15,1760,175,175.0,175.000,1,1760,2560,175,7.0,7.0
70,4,4,4,15,15,1100,109,109.0,109.000,1,1100,3840,109,7.4,7.4
80,4,4,4,15,15,1360,135,135.0,135.000,1,1360,5100,135,7.1,7.1
90,4,4,4,15,15,1680,167,167.0,167.000,1,1680,6820,167,7.3,7.3
100,4,4,4,15,15,1320,131,131.0,131.000,1,1320,8180,131,7.1,7.1
110,4,4,4,15,15,1280,127,127.0,127.000,1,1280,9540,127,7.0,7.0
120,4,4,4,15,15,1700,169,169.0,169.000,1,1700,11300,169,7.1,7.1
130,4,4,4,15,15,1440,143,143.0,143.000,1,1440,12640,143,7.2,7.2
140,4,4,4,15,15,1200,119,119.0,119.000,1,1200,13940,119,7.2,7.2
150,4,4,4,15,15,1900,189,189.0,189.000,1,1900,15640,189,7.0,7.0
160,4,4,4,15,15,1260,125,125.0,125.000,1,1260,16980,125,7.0,7.0
170,4,4,4,15,15,1140,113,113.0,113.000,1,1140,18280,113,7.0,7.0
180,4,4,4,15,15,1740,173,173.0,173.000,1,1740,20020,173,7.0,7.0
