time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,3820,381,0.0,0.000,1,3820,3500,381,2.0,2.0
40,4,4,4,6,6,7400,739,0.0,0.000,1,7400,10820,739,1.4,1.4
50,4,4,4,6,6,7960,795,0.0,0.000,1,7960,18520,795,1.3,1.3
60,4,4,4,6,6,10880,1087,0.0,0.000,1,10880,29140,1087,1.2,1.2
70,4,4,4,6,6,8240,823,0.0,0.000,1,8240,37260,823,1.2,1.2
80,4,4,4,6,6,8360,833,0.0,0.000,1,8360,45360,833,1.2,1.2
90,4,4,4,6,6,11500,1148,0.0,0.000,1,11500,56200,1148,1.2,1.2
100,4,4,4,6,6,7600,759,0.0,0.000,1,7600,64320,759,1.2,1.2
110,4,4,4,6,6,8180,817,0.0,0.000,1,8180,72520,817,1.2,1.2
120,4,4,4,6,6,11120,1110,0.0,0.000,1,11120,83380,1110,1.1,1.1
130,4,4,4,6,6,8400,838,0.0,0.000,1,8400,91520,838,1.1,1.1
140,4,4,4,6,6,8240,823,0.0,0.000,1,8240,99740,823,1.1,1.1
150,4,4,4,6,6,10840,1083,0.0,0.000,1,10840,110620,1083,1.1,1.1
160,4,4,4,6,6,8540,853,0.0,0.000,1,8540,118820,853,1.1,1.1
170,4,4,4,6,6,7880,787,0.0,0.000,1,7880,127020,787,1.1,1.1
180,4,4,4,6,6,10660,1065,0.0,0.000,1,10660,137960,1065,1.1,1.1
