time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,24,24,4220,420,420.0,420.000,10,4220,0,420,0.0,0.0
40,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
50,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
60,4,4,4,24,24,-1120,-111,-111.0,-111.000,10,-1120,0,-111,0.0,0.0
70,4,4,4,24,24,-1460,-145,-145.0,-145.000,10,-1460,0,-145,0.0,0.0
80,4,4,4,24,24,-1640,-163,-163.0,-163.000,10,-1640,0,-163,0.0,0.0
90,4,4,4,24,24,3020,300,300.0,300.000,10,3020,20,300,35.9,359.0
100,4,4,4,24,24,1540,153,153.0,153.000,10,1540,20,153,35.9,359.0
110,4,4,4,24,24,0,0,0.0,0.000,10,0,20,0,35.9,359.0
120,4,4,4,24,24,-1080,-107,-107.0,-107.000,10,-1080,20,-107,35.9,359.0
130,4,4,1,24,24,-3480,-347,-347.0,-347.000,2,-3480,0,-347,0.0,0.0
140,4,1,4,24,24,0,0,0.0,0.000,3,0,0,0,0.0,0.0
150,4,4,4,24,24,0,0,0.0,0.000,5,0,0,0,0.0,0.0
160,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
170,4,4,4,24,24,2620,261,261.0,261.000,10,2620,0,261,0.0,0.0
180,4,4,4,24,24,380,37,37.0,37.000,10,380,20,37,156.6,1566.0
