time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,14460,1441,0.0,0.000,1,14460,13140,1441,52.5,52.5
40,4,4,4,6,6,37020,3695,0.0,0.000,1,37020,51900,3695,31.3,31.3
50,4,4,4,6,6,144420,14416,0.0,0.000,1,144420,195960,14416,20.6,20.6
60,4,4,4,6,6,496800,49590,0.0,0.000,1,496800,693580,49590,17.1,17.1
70,4,4,4,6,6,394220,39359,0.0,0.000,1,394220,1088960,39359,16.3,16.3
80,4,4,4,6,6,393960,39254,0.0,0.000,1,393960,1486200,39254,15.9,15.9
90,4,4,4,6,6,546480,54571,0.0,0.000,1,546480,2029740,54571,15.4,15.4
100,4,4,4,6,6,383120,38250,0.0,0.000,1,383120,2414340,38250,15.5,15.5
110,4,4,4,6,6,414840,41417,0.0,0.000,1,414840,2828780,41417,15.2,15.2
120,4,4,4,6,6,535460,53476,0.0,0.000,1,535460,3364560,53476,15.3,15.3
130,4,4,4,6,6,399340,39834,0.0,0.000,1,399340,3765700,39834,15.3,15.3
140,4,4,4,6,6,419220,41863,0.0,0.000,1,419220,4182380,41863,15.3,15.3
150,4,4,4,6,6,541900,54135,0.0,0.000,1,541900,4724520,54135,15.2,15.2
160,4,4,4,6,6,424440,42359,0.0,0.000,1,424440,5148700,42359,15.2,15.2
170,4,4,4,6,6,409220,40868,0.0,0.000,1,409220,5559340,40868,15.1,15.1
180,4,4,4,6,6,542740,54187,0.0,0.000,1,542740,6102340,54187,15.1,15.1
