time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,7640,763,0.0,0.000,1,7640,7940,763,78.2,78.2
20,4,2,2,6,6,121040,11948,0.0,0.000,1,121040,129500,11948,30.9,30.9
30,4,2,2,6,6,477960,47753,0.0,0.000,1,477960,605680,47753,16.0,16.0
40,4,2,2,6,6,657600,65681,0.0,0.000,1,657600,1264320,65681,13.6,13.6
50,4,2,2,6,6,525660,52513,0.0,0.000,1,525660,1793520,52513,12.8,12.8
60,4,2,2,6,6,511220,51070,0.0,0.000,1,511220,2303460,51070,12.6,12.6
70,4,2,2,6,6,710520,70938,0.0,0.000,1,710520,3015200,70938,12.3,12.3
80,4,2,2,6,6,539500,53869,0.0,0.000,1,539500,3551820,53869,12.1,12.1
90,4,2,2,6,6,546760,54452,0.0,0.000,1,546760,4096980,54452,11.9,11.9
100,4,2,2,6,6,528260,52767,0.0,0.000,1,528260,4627280,52767,11.8,11.8
110,4,2,2,6,6,722580,72156,0.0,0.000,1,722580,5353060,72156,11.6,11.6
120,4,2,2,6,6,538440,53795,0.0,0.000,1,538440,5892340,53795,11.6,11.6
130,4,2,2,6,6,523720,52283,0.0,0.000,1,523720,6413660,52283,11.5,11.5
140,4,2,2,6,6,722800,72121,0.0,0.000,1,722800,7135880,72121,11.4,11.4
150,4,2,2,6,6,532460,53182,0.0,0.000,1,532460,7669620,53182,11.4,11.4
160,4,2,2,6,6,535020,53448,0.0,0.000,1,535020,8206280,53448,11.4,11.4
170,4,2,2,6,6,733480,73274,0.0,0.000,1,733480,8935400,73274,11.3,11.3
180,4,2,2,6,6,523620,52299,0.0,0.000,1,523620,9457140,52299,11.3,11.3
