time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,20,1,1.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,9,9,420,41,41.0,3.000,1,40,60,3,20.7,20.7
50,4,2,2,9,9,2120,211,211.0,53.000,1,540,640,53,20.8,20.8
60,4,2,2,9,9,1920,191,191.0,41.000,1,420,1100,41,19.9,19.9
70,4,2,2,9,9,1960,195,195.0,47.000,1,480,1540,47,19.1,19.1
80,4,2,2,9,9,2240,223,223.0,61.000,1,620,2140,61,19.6,19.6
90,4,2,2,9,9,1780,177,177.0,41.000,1,420,2560,41,19.5,19.5
100,4,2,2,9,9,2060,205,205.0,45.000,1,460,3020,45,19.3,19.3
110,4,2,2,9,9,2320,231,231.0,61.000,1,620,3640,61,19.4,19.4
120,4,2,2,9,9,1580,157,157.0,43.000,1,440,4100,43,19.2,19.2
130,4,2,2,9,9,1940,193,193.0,47.000,1,480,4560,47,19.3,19.3
140,4,2,2,9,9,2100,209,209.0,63.000,1,640,5180,63,19.2,19.2
150,4,2,2,9,9,1820,181,181.0,41.000,1,420,5640,41,19.2,19.2
160,4,2,2,9,9,1940,193,193.0,49.000,1,500,6120,49,19.3,19.3
170,4,2,2,9,9,2620,261,261.0,63.000,1,640,6720,63,19.4,19.4
180,4,2,2,9,9,1760,175,175.0,47.000,1,480,7200,47,19.4,19.4
