time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,6020,597,0.0,0.000,10,3120,0,309,0.0,0.0
30,4,4,4,18,18,30720,3065,0.0,0.000,10,10420,3220,1039,6445.4,13403.6
40,4,4,4,18,18,43920,4377,0.0,0.000,10,10880,14380,1084,10684.9,13011.5
50,4,4,4,18,18,69520,6929,0.0,0.000,10,15360,29380,1530,8023.5,9271.9
60,4,4,4,18,18,239000,23821,0.0,0.000,10,59240,89280,5904,4356.8,4659.0
70,4,4,4,18,18,376460,37567,0.0,0.000,10,97480,187040,9727,2576.0,2838.7
80,4,4,4,18,18,347980,34711,0.0,0.000,10,86380,275460,8616,2077.6,2263.2
90,4,4,4,18,18,551900,54986,0.0,0.000,10,134360,408000,13386,1698.1,1845.8
100,4,4,4,18,18,403720,40247,0.0,0.000,10,102880,511200,10256,1531.7,1654.4
110,4,4,4,18,18,417380,41663,0.0,0.000,10,104680,615140,10449,1420.1,1522.7
120,4,4,4,18,18,479140,47832,0.0,0.000,10,123660,738040,12345,1337.7,1440.9
130,4,4,4,18,18,447340,44600,0.0,0.000,10,110900,848760,11056,1279.9,1354.1
140,4,4,4,18,18,457540,45644,0.0,0.000,10,113200,961880,11292,1224.3,1290.1
150,4,4,4,18,18,534140,53264,0.0,0.000,10,136880,1098000,13649,1174.1,1237.7
160,4,4,4,18,18,504520,50346,0.0,0.000,10,123280,1221440,12302,1136.7,1187.3
170,4,4,4,18,18,434640,43338,0.0,0.000,10,107480,1330020,10716,1112.6,1159.2
180,4,4,4,18,18,530340,52922,0.0,0.000,10,134180,1464620,13389,1086.4,1132.6
