time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,160,15,0.0,0.000,10,160,0,15,0.0,0.0
20,4,2,2,13,13,33560,3337,0.0,0.000,10,33560,24240,3337,1902.6,2892.5
30,4,2,2,13,13,139520,13926,0.0,0.000,10,139520,163940,13926,1052.1,1420.3
40,4,2,2,13,13,312640,31217,0.0,0.000,10,312640,477820,31217,542.8,646.2
50,4,2,2,13,13,443000,44180,0.0,0.000,10,443000,918580,44180,397.0,445.8
60,4,2,2,13,13,396020,39546,0.0,0.000,10,396020,1313980,39546,346.3,379.7
70,4,2,2,13,13,502440,50088,0.0,0.000,10,502440,1817340,50088,309.7,338.5
80,4,2,2,13,13,494700,49292,0.0,0.000,10,494700,2314680,49292,287.9,307.9
90,4,2,2,13,13,421720,42104,0.0,0.000,10,421720,2736100,42104,276.4,293.6
100,4,2,2,13,13,493680,49279,0.0,0.000,10,493680,3227720,49279,267.1,282.2
110,4,2,2,13,13,470780,46993,0.0,0.000,10,470780,3698360,46993,261.2,272.3
120,4,2,2,13,13,399940,39942,0.0,0.000,10,399940,4096040,39942,257.9,268.0
130,4,2,2,13,13,491200,49061,0.0,0.000,10,491200,4593160,49061,252.9,262.7
140,4,2,2,13,13,482720,48127,0.0,0.000,10,482720,5078760,48127,249.3,257.9
150,4,2,2,13,13,410700,41024,0.0,0.000,10,410700,5491280,41024,246.9,254.5
160,4,2,2,13,13,496620,49533,0.0,0.000,10,496620,5985480,49533,244.2,252.0
170,4,2,2,13,13,494560,49372,0.0,0.000,10,494560,6480200,49372,241.7,248.6
180,4,2,2,13,13,432000,43152,0.0,0.000,10,432000,6912160,43152,239.6,245.8
