time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,7160,714,0.0,0.000,1,1680,1820,167,3.6,3.6
40,4,4,4,9,9,19100,1906,0.0,0.000,1,4600,6380,459,2.4,2.4
50,4,4,4,9,9,36000,3595,0.0,0.000,1,9620,16260,960,1.7,1.7
60,4,4,4,9,9,33860,3381,0.0,0.000,1,7960,23940,794,1.5,1.5
70,4,4,4,9,9,31660,3161,0.0,0.000,1,8200,31860,818,1.4,1.4
80,4,4,4,9,9,33680,3364,0.0,0.000,1,7940,39840,793,1.4,1.4
90,4,4,4,9,9,39460,3936,0.0,0.000,1,10500,50520,1047,1.3,1.3
100,4,4,4,9,9,31420,3138,0.0,0.000,1,7640,58540,763,1.3,1.3
110,4,4,4,9,9,32580,3254,0.0,0.000,1,8260,66640,825,1.3,1.3
120,4,4,4,9,9,42140,4208,0.0,0.000,1,10500,77340,1048,1.2,1.2
130,4,4,4,9,9,31780,3171,0.0,0.000,1,7800,85400,778,1.2,1.2
140,4,4,4,9,9,31860,3181,0.0,0.000,1,7860,93480,784,1.2,1.2
150,4,4,4,9,9,44100,4405,0.0,0.000,1,11300,104220,1128,1.2,1.2
160,4,4,4,9,9,32780,3274,0.0,0.000,1,8120,112320,811,1.2,1.2
170,4,4,4,9,9,32300,3225,0.0,0.000,1,8000,120420,798,1.2,1.2
180,4,4,4,9,9,43940,4388,0.0,0.000,1,10720,131280,1070,1.2,1.2
