time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,4720,468,0.0,0.000,1,1440,1440,142,3.8,3.8
30,4,4,4,45,45,19880,1975,0.0,0.000,1,4320,5620,429,2.6,2.6
40,4,4,4,45,45,29600,2952,0.0,0.000,1,6860,12820,684,1.8,1.8
50,4,4,4,45,45,32540,3246,0.0,0.000,1,9440,22780,941,1.5,1.5
60,4,4,4,45,45,34820,3474,0.0,0.000,1,7900,30440,788,1.4,1.4
70,4,4,4,45,45,33600,3352,0.0,0.000,1,8020,38300,800,1.4,1.4
80,4,4,4,45,45,36220,3615,0.0,0.000,1,10400,48800,1038,1.3,1.3
90,4,4,4,45,45,35840,3572,0.0,0.000,1,8040,56600,801,1.3,1.3
100,4,4,4,45,45,33120,3306,0.0,0.000,1,7760,64540,774,1.3,1.3
110,4,4,4,45,45,36260,3620,0.0,0.000,1,10520,75140,1050,1.3,1.3
120,4,4,4,45,45,34340,3427,0.0,0.000,1,8240,83100,822,1.2,1.2
130,4,4,4,45,45,36020,3596,0.0,0.000,1,8260,91080,824,1.2,1.2
140,4,4,4,45,45,37040,3696,0.0,0.000,1,10400,101800,1038,1.2,1.2
150,4,4,4,45,45,34160,3410,0.0,0.000,1,8080,109800,806,1.2,1.2
160,4,4,4,45,45,37460,3739,0.0,0.000,1,8280,117880,826,1.2,1.2
170,4,4,4,45,45,36940,3687,0.0,0.000,1,10740,128620,1072,1.2,1.2
180,4,4,4,45,45,32540,3248,0.0,0.000,1,7680,136700,766,1.2,1.2
