time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,4,4,520,51,51.0,51.000,1,520,500,51,8.2,8.2
40,4,4,4,4,4,1400,139,139.0,139.000,1,1400,2100,139,6.2,6.2
50,4,4,4,4,4,1780,177,177.0,177.000,1,1780,3820,177,5.8,5.8
60,4,4,4,4,4,2040,203,203.0,203.000,1,2040,6180,203,5.5,5.5
70,4,4,4,4,4,1980,197,197.0,197.000,1,1980,7920,197,5.4,5.4
80,4,4,4,4,4,1780,177,177.0,177.000,1,1780,9720,177,5.4,5.4
90,4,4,4,4,4,2400,239,239.0,239.000,1,2400,12140,239,5.3,5.3
100,4,4,4,4,4,1700,169,169.0,169.000,1,1700,13940,169,5.3,5.3
110,4,4,4,4,4,1860,185,185.0,185.000,1,1860,15740,185,5.2,5.2
120,4,4,4,4,4,2460,245,245.0,245.000,1,2460,18200,245,5.2,5.2
130,4,4,4,4,4,1660,165,165.0,165.000,1,1660,20020,165,5.2,5.2
140,4,4,4,4,4,1900,189,189.0,189.000,1,1900,21840,189,5.1,5.1
150,4,4,4,4,4,1820,181,181.0,181.000,1,1820,23680,181,5.1,5.1
160,4,4,4,4,4,2620,261,261.0,261.000,1,2620,26120,261,5.1,5.1
170,4,4,4,4,4,1780,177,177.0,177.000,1,1780,27960,177,5.1,5.1
180,4,4,4,4,4,2020,201,201.0,201.000,1,2020,29780,201,5.1,5.1
