time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,18,18,22260,2220,0.0,0.000,10,5360,5460,534,45.4,342.0
40,4,4,4,18,18,58400,5812,0.0,0.000,10,14920,19840,1484,17.5,103.1
50,4,4,4,18,18,85220,8492,0.0,0.000,10,21560,41360,2148,10.7,52.4
60,4,4,4,18,18,194400,19379,0.0,0.000,10,48880,90140,4872,6.3,25.6
70,4,4,4,18,18,172200,17190,0.0,0.000,10,42660,133080,4258,4.9,18.0
80,4,4,4,18,18,183100,18277,0.0,0.000,10,45000,178760,4491,4.2,14.0
90,4,4,4,18,18,236260,23555,0.0,0.000,10,58660,238360,5848,3.6,11.1
100,4,4,4,18,18,183620,18321,0.0,0.000,10,45820,284300,4571,3.4,9.6
110,4,4,4,18,18,182140,18184,0.0,0.000,10,45360,329860,4528,3.2,8.6
120,4,4,4,18,18,226680,22629,0.0,0.000,10,58560,388460,5846,3.0,7.8
130,4,4,4,18,18,205960,20558,0.0,0.000,10,49420,437800,4933,2.9,7.0
140,4,4,4,18,18,185800,18546,0.0,0.000,10,46300,484660,4621,2.8,6.5
150,4,4,4,18,18,229940,22957,0.0,0.000,10,59920,544280,5982,2.7,6.1
160,4,4,4,18,18,196560,19622,0.0,0.000,10,47080,592180,4700,2.6,5.7
170,4,4,4,18,18,179580,17931,0.0,0.000,10,44440,637200,4437,2.6,5.4
180,4,4,4,18,18,223520,22318,0.0,0.000,10,56260,695220,5617,2.5,5.2
