time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,10260,1016,0.0,0.000,10,10260,4640,1016,480.8,1013.9
30,4,4,4,15,15,18620,1857,0.0,0.000,10,18620,18560,1857,4513.9,5893.0
40,4,4,4,15,15,39660,3951,0.0,0.000,10,39660,59180,3951,3269.0,3726.7
50,4,4,4,15,15,54500,5422,0.0,0.000,10,54500,113360,5422,2548.8,2970.6
60,4,4,4,15,15,191860,19120,0.0,0.000,10,191860,307760,19120,1318.3,1622.4
70,4,4,4,15,15,251840,25146,0.0,0.000,10,251840,559040,25146,906.5,1023.6
80,4,4,4,15,15,258960,25857,0.0,0.000,10,258960,815300,25857,733.2,827.0
90,4,4,4,15,15,266440,26516,0.0,0.000,10,266440,1080500,26516,651.7,725.6
100,4,4,4,15,15,316260,31578,0.0,0.000,10,316260,1392720,31578,580.1,635.1
110,4,4,4,15,15,259780,25941,0.0,0.000,10,259780,1653540,25941,543.4,594.3
120,4,4,4,15,15,301420,30090,0.0,0.000,10,301420,1955220,30090,513.5,561.5
130,4,4,4,15,15,294980,29217,0.0,0.000,10,294980,2250460,29217,491.8,524.5
140,4,4,4,15,15,263200,26280,0.0,0.000,10,263200,2516380,26280,476.3,506.2
150,4,4,4,15,15,330100,32947,0.0,0.000,10,330100,2843300,32947,458.9,491.8
160,4,4,4,15,15,278360,27783,0.0,0.000,10,278360,3123460,27783,451.0,477.5
170,4,4,4,15,15,262780,26241,0.0,0.000,10,262780,3388280,26241,442.7,465.5
180,4,4,4,15,15,300420,29985,0.0,0.000,10,300420,3686040,29985,435.4,455.2
