time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,4100,408,0.0,0.000,1,4100,3940,408,1.9,1.9
40,4,4,4,15,15,7420,740,0.0,0.000,1,7420,11100,740,1.5,1.5
50,4,4,4,15,15,7720,770,0.0,0.000,1,7720,18800,770,1.3,1.3
60,4,4,4,15,15,10520,1050,0.0,0.000,1,10520,29320,1050,1.3,1.3
70,4,4,4,15,15,7760,775,0.0,0.000,1,7760,37400,775,1.2,1.2
80,4,4,4,15,15,8300,828,0.0,0.000,1,8300,45440,828,1.2,1.2
90,4,4,4,15,15,10420,1039,0.0,0.000,1,10420,56220,1039,1.2,1.2
100,4,4,4,15,15,8000,799,0.0,0.000,1,8000,64320,799,1.2,1.2
110,4,4,4,15,15,8080,807,0.0,0.000,1,8080,72460,807,1.2,1.2
120,4,4,4,15,15,10000,999,0.0,0.000,1,10000,83240,999,1.2,1.2
130,4,4,4,15,15,8200,818,0.0,0.000,1,8200,91340,818,1.2,1.2
140,4,4,4,15,15,7920,791,0.0,0.000,1,7920,99460,791,1.1,1.1
150,4,4,4,15,15,10660,1064,0.0,0.000,1,10660,110280,1064,1.1,1.1
160,4,4,4,15,15,8720,871,0.0,0.000,1,8720,118420,871,1.1,1.1
170,4,4,4,15,15,7580,757,0.0,0.000,1,7580,126560,757,1.1,1.1
180,4,4,4,15,15,10560,1054,0.0,0.000,1,10560,137400,1054,1.1,1.1
