time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,11660,1157,0.0,0.000,10,11660,5260,1157,1640.9,3086.3
30,4,4,4,13,13,29020,2895,0.0,0.000,10,29020,30860,2895,3713.2,4306.3
40,4,4,4,13,13,42420,4226,0.0,0.000,10,42420,73940,4226,2853.9,3312.3
50,4,4,4,13,13,146160,14583,0.0,0.000,10,146160,219080,14583,1438.5,1625.9
60,4,4,4,13,13,294320,29379,0.0,0.000,10,294320,515940,29379,824.6,907.0
70,4,4,4,13,13,243260,24289,0.0,0.000,10,243260,756560,24289,683.6,777.4
80,4,4,4,13,13,323100,32261,0.0,0.000,10,323100,1078500,32261,572.9,659.0
90,4,4,4,13,13,334640,33324,0.0,0.000,10,334640,1411600,33324,517.3,585.6
100,4,4,4,13,13,312480,31191,0.0,0.000,10,312480,1720500,31191,476.4,531.8
110,4,4,4,13,13,333080,33248,0.0,0.000,10,333080,2054820,33248,447.7,495.4
120,4,4,4,13,13,382280,38174,0.0,0.000,10,382280,2438520,38174,423.0,469.7
130,4,4,4,13,13,329540,32845,0.0,0.000,10,329540,2764360,32845,405.8,447.7
140,4,4,4,13,13,322520,32197,0.0,0.000,10,322520,3090760,32197,395.3,439.5
150,4,4,4,13,13,412020,41140,0.0,0.000,10,412020,3503400,41140,380.8,417.9
160,4,4,4,13,13,296420,29579,0.0,0.000,10,296420,3797420,29579,375.1,411.3
170,4,4,4,13,13,327940,32748,0.0,0.000,10,327940,4121900,32748,370.0,403.3
180,4,4,4,13,13,389260,38871,0.0,0.000,10,389260,4510880,38871,362.9,395.4
