time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,22,22,8920,887,0.0,0.000,10,8920,8640,887,2.9,4.1
30,4,2,2,22,22,71500,7122,0.0,0.000,10,71500,78780,7122,1.5,1.7
40,4,2,2,22,22,91180,9098,0.0,0.000,10,91180,169900,9098,1.3,1.3
50,4,2,2,22,22,95420,9527,0.0,0.000,10,95420,263880,9527,1.2,1.3
60,4,2,2,22,22,81880,8176,0.0,0.000,10,81880,345340,8176,1.2,1.2
70,4,2,2,22,22,94160,9402,0.0,0.000,10,94160,441240,9402,1.2,1.2
80,4,2,2,22,22,94660,9450,0.0,0.000,10,94660,536900,9450,1.2,1.2
90,4,2,2,22,22,82320,8206,0.0,0.000,10,82320,618980,8206,1.1,1.2
100,4,2,2,22,22,94360,9422,0.0,0.000,10,94360,714620,9422,1.1,1.2
110,4,2,2,22,22,96100,9597,0.0,0.000,10,96100,810560,9597,1.1,1.1
120,4,2,2,22,22,82780,8266,0.0,0.000,10,82780,892880,8266,1.1,1.1
130,4,2,2,22,22,96400,9628,0.0,0.000,10,96400,988800,9628,1.1,1.1
140,4,2,2,22,22,96360,9618,0.0,0.000,10,96360,1085280,9618,1.1,1.1
150,4,2,2,22,22,81180,8108,0.0,0.000,10,81180,1167920,8108,1.1,1.1
160,4,2,2,22,22,97480,9737,0.0,0.000,10,97480,1264360,9737,1.1,1.1
170,4,2,2,22,22,97060,9694,0.0,0.000,10,97060,1360980,9694,1.1,1.1
180,4,2,2,22,22,81660,8157,0.0,0.000,10,81660,1443740,8157,1.1,1.1
