time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,4200,416,0.0,0.000,1,1660,440,164,367.2,367.2
30,4,4,4,43,43,46140,4598,0.0,0.000,1,12760,13460,1271,680.0,680.0
40,4,4,4,43,43,89340,8871,0.0,0.000,1,21220,35200,2107,305.7,305.7
50,4,4,4,43,43,182340,18057,0.0,0.000,1,42420,77120,4200,209.3,209.3
60,4,4,4,43,43,277900,27468,0.0,0.000,1,68540,145220,6774,163.8,163.8
70,4,4,4,43,43,504600,50109,0.0,0.000,1,133040,276580,13211,120.6,120.6
80,4,4,4,43,43,456400,45336,0.0,0.000,1,107440,383660,10672,106.1,106.1
90,4,4,4,43,43,434040,43098,0.0,0.000,1,106560,491840,10580,97.8,97.8
100,4,4,4,43,43,577780,57416,0.0,0.000,1,153000,643760,15204,90.5,90.5
110,4,4,4,43,43,410480,40839,0.0,0.000,1,101900,745560,10138,88.1,88.1
120,4,4,4,43,43,501760,49886,0.0,0.000,1,119180,864600,11849,85.2,85.2
130,4,4,4,43,43,568480,56441,0.0,0.000,1,149240,1013320,14817,82.7,82.7
140,4,4,4,43,43,483680,48199,0.0,0.000,1,122080,1134980,12165,81.1,81.1
150,4,4,4,43,43,499940,49740,0.0,0.000,1,117040,1252620,11644,79.7,79.7
160,4,4,4,43,43,612340,60947,0.0,0.000,1,162460,1412580,16170,78.0,78.0
171,4,4,4,43,43,460660,45832,0.0,0.000,1,114580,1528800,11399,77.0,77.0
181,4,4,4,43,43,495100,49224,0.0,0.000,1,115240,1644180,11457,76.3,76.3
