time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,13700,1357,0.0,0.000,10,6760,0,670,0.0,0.0
30,4,4,4,16,16,42640,4247,0.0,0.000,10,8460,5300,842,9653.9,14160.6
40,4,4,4,16,16,86500,8619,0.0,0.000,10,24840,30000,2475,6933.3,8024.5
50,4,4,4,16,16,146420,14592,0.0,0.000,10,36060,65980,3593,4826.0,5161.0
60,4,4,4,16,16,420640,41959,0.0,0.000,10,104740,168940,10447,2559.0,2647.6
70,4,4,4,16,16,393120,39182,0.0,0.000,10,98240,267980,9791,1951.8,2056.4
80,4,4,4,16,16,509600,50868,0.0,0.000,10,125000,393040,12477,1589.0,1720.9
90,4,4,4,16,16,558800,55701,0.0,0.000,10,140820,534620,14037,1376.6,1480.6
100,4,4,4,16,16,487440,48612,0.0,0.000,10,119120,655160,11879,1260.1,1355.5
110,4,4,4,16,16,508380,50751,0.0,0.000,10,128920,782080,12870,1185.7,1264.7
120,4,4,4,16,16,543120,54149,0.0,0.000,10,137560,918180,13714,1129.9,1193.0
130,4,4,4,16,16,470380,46948,0.0,0.000,10,118480,1037440,11825,1086.9,1143.9
140,4,4,4,16,16,508260,50739,0.0,0.000,10,125120,1163340,12490,1056.3,1114.9
150,4,4,4,16,16,603960,60299,0.0,0.000,10,152680,1315920,15243,1018.8,1076.1
160,4,4,4,16,16,446020,44486,0.0,0.000,10,109660,1425900,10937,1003.0,1062.7
170,4,4,4,16,16,493980,49304,0.0,0.000,10,124320,1548180,12408,989.4,1049.8
180,4,4,4,16,16,599360,59822,0.0,0.000,10,152720,1700020,15243,966.1,1021.9
