time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,4,4,780,77,0.0,0.000,1,780,1000,77,1.8,1.8
30,4,2,2,4,4,7520,751,0.0,0.000,1,7520,8380,751,1.3,1.3
40,4,2,2,4,4,10900,1089,0.0,0.000,1,10900,19120,1089,1.2,1.2
50,4,2,2,4,4,8940,893,0.0,0.000,1,8940,27300,893,1.2,1.2
60,4,2,2,4,4,8300,829,0.0,0.000,1,8300,35540,829,1.1,1.1
70,4,2,2,4,4,11760,1175,0.0,0.000,1,11760,46500,1175,1.1,1.1
80,4,2,2,4,4,8220,819,0.0,0.000,1,8220,54720,819,1.1,1.1
90,4,2,2,4,4,8320,831,0.0,0.000,1,8320,62960,831,1.1,1.1
100,4,2,2,4,4,8020,801,0.0,0.000,1,8020,71180,801,1.1,1.1
110,4,2,2,4,4,10940,1093,0.0,0.000,1,10940,82180,1093,1.1,1.1
120,4,2,2,4,4,8200,819,0.0,0.000,1,8200,90420,819,1.1,1.1
130,4,2,2,4,4,7960,795,0.0,0.000,1,7960,98640,795,1.1,1.1
140,4,2,2,4,4,10980,1096,0.0,0.000,1,10980,109620,1096,1.1,1.1
150,4,2,2,4,4,8560,854,0.0,0.000,1,8560,117860,854,1.1,1.1
160,4,2,2,4,4,8380,837,0.0,0.000,1,8380,126100,837,1.1,1.1
170,4,2,2,4,4,11160,1115,0.0,0.000,1,11160,137120,1115,1.1,1.1
180,4,2,2,4,4,8340,833,0.0,0.000,1,8340,145400,833,1.1,1.1
