time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,15,15,400,39,39.0,39.000,10,400,440,39,61.9,424.0
40,4,4,4,15,15,1980,197,197.0,197.000,10,1980,2480,197,54.4,122.0
50,4,4,4,15,15,2220,221,221.0,221.000,10,2220,4740,221,49.6,85.0
60,4,4,4,15,15,3740,372,372.0,372.000,10,3740,8160,372,43.6,71.7
70,4,4,4,15,15,2780,277,277.0,277.000,10,2780,11240,277,40.8,57.1
80,4,4,4,15,15,2580,257,257.0,257.000,10,2580,13620,257,39.7,57.1
90,4,4,4,15,15,3540,352,352.0,352.000,10,3540,17100,352,37.8,54.7
100,4,4,4,15,15,3280,327,327.0,327.000,10,3280,20760,327,37.0,48.7
110,4,4,4,15,15,3460,344,344.0,344.000,10,3460,24180,344,36.2,48.0
120,4,4,4,15,15,3340,333,333.0,333.000,10,3340,27460,333,35.7,46.6
130,4,4,4,15,15,3760,374,374.0,374.000,10,3760,31100,374,35.3,46.8
140,4,4,4,15,15,3420,341,341.0,341.000,10,3420,34580,341,35.2,47.7
150,4,4,4,15,15,3680,367,367.0,367.000,10,3680,38200,367,34.8,47.3
160,4,4,4,15,15,3020,301,301.0,301.000,10,3020,41700,301,34.3,46.3
170,4,4,4,15,15,3440,343,343.0,343.000,10,3440,45120,343,33.9,45.8
180,4,4,4,15,15,1620,161,161.0,161.000,10,1620,46860,161,33.3,45.1
