time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,0,0,0.0,0.000,1,0,40,0,7.5,7.5
30,4,4,4,13,13,0,0,0.0,0.000,1,0,40,0,7.5,7.5
40,4,4,4,13,13,0,0,0.0,0.000,1,0,40,0,7.5,7.5
50,4,4,4,13,13,1040,103,103.0,103.000,1,1040,1040,103,7.9,7.9
60,4,4,4,13,13,1960,195,195.0,195.000,1,1960,3080,195,6.8,6.8
70,4,4,4,13,13,1480,147,147.0,147.000,1,1480,4700,147,6.3,6.3
80,4,4,4,13,13,1640,163,163.0,163.000,1,1640,6340,163,6.0,6.0
90,4,4,4,13,13,2180,217,217.0,217.000,1,2180,8500,217,6.0,6.0
100,4,4,4,13,13,1420,141,141.0,141.000,1,1420,10100,141,5.8,5.8
110,4,4,4,13,13,1740,173,173.0,173.000,1,1740,11780,173,5.7,5.7
120,4,4,4,13,13,2280,227,227.0,227.000,1,2280,14020,227,5.5,5.5
130,4,4,4,13,13,1640,163,163.0,163.000,1,1640,15660,163,5.5,5.5
140,4,4,4,13,13,1560,155,155.0,155.000,1,1560,17340,155,5.5,5.5
150,4,4,4,13,13,2100,209,209.0,209.000,1,2100,19580,209,5.5,5.5
160,4,4,4,13,13,1700,169,169.0,169.000,1,1700,21260,169,5.5,5.5
170,4,4,4,13,13,1480,147,147.0,147.000,1,1480,22860,147,5.5,5.5
180,4,4,4,13,13,1960,195,195.0,195.000,1,1960,25100,195,5.5,5.5
