time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,52,52,8100,801,0.0,0.000,10,2020,2000,199,19.8,27.2
30,4,4,4,52,52,84320,8099,0.0,0.000,10,21520,23100,2067,7.0,7.7
40,4,4,4,52,52,91900,9084,0.0,0.000,10,22960,46200,2269,5.5,5.8
50,4,4,4,52,52,110460,10943,0.0,0.000,10,27580,74140,2732,4.6,5.0
60,4,4,4,52,52,170360,16983,0.0,0.000,10,43220,117280,4308,3.8,4.0
70,4,4,4,52,52,197660,19697,0.0,0.000,10,48260,166140,4809,3.3,3.5
80,4,4,4,52,52,177260,17630,0.0,0.000,10,44180,210580,4394,3.0,3.2
90,4,4,4,52,52,215860,21474,0.0,0.000,10,54100,265540,5382,2.8,2.9
100,4,4,4,52,52,214120,21343,0.0,0.000,10,53060,318920,5289,2.7,2.8
110,4,4,4,52,52,178900,17825,0.0,0.000,10,44900,364020,4473,2.6,2.7
121,4,4,4,52,52,219040,21790,0.0,0.000,10,54380,419380,5409,2.5,2.6
131,4,4,4,52,52,211120,21046,0.0,0.000,10,51940,471640,5177,2.4,2.5
141,4,4,4,52,52,185180,18462,0.0,0.000,10,46700,518180,4656,2.4,2.5
151,4,4,4,52,52,217000,21632,0.0,0.000,10,55000,573280,5483,2.3,2.4
161,4,4,4,52,52,217440,21681,0.0,0.000,10,53320,626980,5316,2.3,2.4
171,4,4,4,52,52,185900,18536,0.0,0.000,10,46300,673280,4616,2.3,2.4
181,4,4,4,52,52,213440,21282,0.0,0.000,10,53180,727280,5302,2.3,2.3
