time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,3460,345,0.0,0.000,1,3460,3500,345,1.9,1.9
40,4,4,4,6,6,7580,757,0.0,0.000,1,7580,10800,757,1.4,1.4
50,4,4,4,6,6,10320,1030,0.0,0.000,1,10320,21080,1030,1.3,1.3
60,4,4,4,6,6,8480,847,0.0,0.000,1,8480,29060,847,1.2,1.2
70,4,4,4,6,6,8060,805,0.0,0.000,1,8060,37140,805,1.2,1.2
80,4,4,4,6,6,10660,1064,0.0,0.000,1,10660,47960,1064,1.2,1.2
90,4,4,4,6,6,8200,817,0.0,0.000,1,8200,56060,817,1.2,1.2
100,4,4,4,6,6,8280,827,0.0,0.000,1,8280,64200,827,1.2,1.2
110,4,4,4,6,6,8280,827,0.0,0.000,1,8280,72400,827,1.1,1.1
120,4,4,4,6,6,11200,1119,0.0,0.000,1,11200,83280,1119,1.1,1.1
130,4,4,4,6,6,8280,826,0.0,0.000,1,8280,91420,826,1.1,1.1
140,4,4,4,6,6,8120,811,0.0,0.000,1,8120,99560,811,1.1,1.1
150,4,4,4,6,6,11240,1123,0.0,0.000,1,11240,110460,1123,1.1,1.1
160,4,4,4,6,6,8860,885,0.0,0.000,1,8860,118680,885,1.1,1.1
170,4,4,4,6,6,8460,845,0.0,0.000,1,8460,126880,845,1.1,1.1
180,4,4,4,6,6,11280,1126,0.0,0.000,1,11280,137860,1126,1.1,1.1
