time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,1500,149,149.0,93.000,1,940,0,93,0.0,0.0
20,4,2,2,9,9,120,11,11.0,1.000,1,20,20,1,1823.0,1823.0
30,4,2,2,9,9,0,0,0.0,0.000,1,0,20,0,1823.0,1823.0
40,4,2,2,9,9,0,0,0.0,0.000,1,0,20,0,1823.0,1823.0
50,4,2,2,9,9,0,0,0.0,0.000,1,0,20,0,1823.0,1823.0
60,4,2,2,9,9,260,25,25.0,0.000,1,0,40,0,733.5,733.5
70,4,2,2,9,9,200,19,19.0,0.000,1,0,40,0,733.5,733.5
80,4,2,2,9,9,0,0,0.0,0.000,1,0,40,0,733.5,733.5
90,4,2,2,9,9,0,0,0.0,0.000,1,0,40,0,733.5,733.5
100,4,2,2,9,9,-60,-5,-5.0,21.000,1,220,0,21,0.0,0.0
110,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
120,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
130,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,2,2,9,9,-1640,-163,-163.0,-117.000,0,-1180,0,-117,0.0,0.0
150,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
160,4,2,2,9,9,1660,165,165.0,89.000,1,900,0,89,0.0,0.0
170,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
180,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
