time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,3940,393,0.0,0.000,1,3940,3720,393,1.9,1.9
40,4,4,4,15,15,7360,734,0.0,0.000,1,7360,10880,734,1.5,1.5
50,4,4,4,15,15,10340,1032,0.0,0.000,1,10340,21220,1032,1.3,1.3
60,4,4,4,15,15,7640,763,0.0,0.000,1,7640,29120,763,1.3,1.3
70,4,4,4,15,15,8020,801,0.0,0.000,1,8020,37160,801,1.2,1.2
80,4,4,4,15,15,10580,1056,0.0,0.000,1,10580,47940,1056,1.2,1.2
90,4,4,4,15,15,7700,768,0.0,0.000,1,7700,56020,768,1.2,1.2
100,4,4,4,15,15,8160,815,0.0,0.000,1,8160,64160,815,1.2,1.2
110,4,4,4,15,15,10720,1070,0.0,0.000,1,10720,75000,1070,1.2,1.2
120,4,4,4,15,15,7940,793,0.0,0.000,1,7940,83100,793,1.2,1.2
130,4,4,4,15,15,8540,852,0.0,0.000,1,8540,91180,852,1.2,1.2
140,4,4,4,15,15,10380,1036,0.0,0.000,1,10380,102060,1036,1.2,1.2
150,4,4,4,15,15,7940,793,0.0,0.000,1,7940,110160,793,1.2,1.2
160,4,4,4,15,15,8560,854,0.0,0.000,1,8560,118300,854,1.1,1.1
170,4,4,4,15,15,8500,849,0.0,0.000,1,8500,126500,849,1.1,1.1
180,4,4,4,15,15,10760,1074,0.0,0.000,1,10760,137300,1074,1.1,1.1
