time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,45,45,100,9,9.0,1.000,1,20,0,1,0.0,0.0
30,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,45,45,240,23,23.0,5.000,1,60,60,5,79.7,79.7
50,4,2,2,45,45,3400,339,339.0,91.000,1,920,840,91,19.4,19.4
60,4,2,2,45,45,2460,245,245.0,59.000,1,600,1420,59,16.1,16.1
70,4,2,2,45,45,2340,233,233.0,55.000,1,560,1980,55,16.1,16.1
80,4,2,2,45,45,3020,301,301.0,67.000,1,680,2740,67,16.0,16.0
90,4,2,2,45,45,2480,246,246.0,61.000,1,620,3340,61,15.8,15.8
100,4,2,2,45,45,2180,217,217.0,59.000,1,600,3920,59,15.7,15.7
110,4,2,2,45,45,3540,353,353.0,81.000,1,820,4700,81,15.7,15.7
120,4,2,2,45,45,2080,207,207.0,47.000,1,480,5280,47,15.5,15.5
130,4,2,2,45,45,2380,237,237.0,47.000,1,480,5880,47,15.5,15.5
140,4,2,2,45,45,2940,293,293.0,73.000,1,740,6640,73,15.5,15.5
150,4,2,2,45,45,2140,213,213.0,61.000,1,620,7220,61,15.7,15.7
160,4,2,2,45,45,2200,219,219.0,57.000,1,580,7800,57,15.8,15.8
170,4,2,2,45,45,3200,318,318.0,87.000,1,880,8580,87,15.8,15.8
180,4,2,2,45,45,2060,205,205.0,45.000,1,460,9120,45,15.9,15.9
