time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,1660,165,0.0,0.000,1,1660,1560,165,1.6,1.6
20,4,2,2,13,13,7740,768,0.0,0.000,1,7740,9160,768,1.2,1.2
30,4,2,2,13,13,7640,763,0.0,0.000,1,7640,17240,763,1.2,1.2
40,4,2,2,13,13,11160,1114,0.0,0.000,1,11160,28080,1114,1.1,1.1
50,4,2,2,13,13,8400,838,0.0,0.000,1,8400,36240,838,1.1,1.1
60,4,2,2,13,13,7440,743,0.0,0.000,1,7440,44420,743,1.1,1.1
70,4,2,2,13,13,11060,1104,0.0,0.000,1,11060,55300,1104,1.1,1.1
80,4,2,2,13,13,7980,797,0.0,0.000,1,7980,63500,797,1.1,1.1
90,4,2,2,13,13,8520,849,0.0,0.000,1,8520,71700,849,1.1,1.1
100,4,2,2,13,13,10960,1094,0.0,0.000,1,10960,82600,1094,1.1,1.1
110,4,2,2,13,13,8080,806,0.0,0.000,1,8080,90780,806,1.1,1.1
120,4,2,2,13,13,8680,867,0.0,0.000,1,8680,98980,867,1.1,1.1
130,4,2,2,13,13,11000,1098,0.0,0.000,1,11000,109900,1098,1.1,1.1
140,4,2,2,13,13,8260,824,0.0,0.000,1,8260,118060,824,1.1,1.1
150,4,2,2,13,13,8040,803,0.0,0.000,1,8040,126260,803,1.1,1.1
160,4,2,2,13,13,8280,827,0.0,0.000,1,8280,134480,827,1.1,1.1
170,4,2,2,13,13,10520,1051,0.0,0.000,1,10520,145440,1051,1.1,1.1
180,4,2,2,13,13,7900,789,0.0,0.000,1,7900,153680,789,1.1,1.1
