time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,1220,121,0.0,0.000,1,1220,1300,121,1.7,1.7
20,4,2,2,4,4,7820,778,0.0,0.000,1,7820,8840,778,1.3,1.3
30,4,2,2,4,4,8400,839,0.0,0.000,1,8400,16960,839,1.2,1.2
40,4,2,2,4,4,11400,1138,0.0,0.000,1,11400,27800,1138,1.1,1.1
50,4,2,2,4,4,8180,817,0.0,0.000,1,8180,36000,817,1.1,1.1
60,4,2,2,4,4,8400,838,0.0,0.000,1,8400,44220,838,1.1,1.1
70,4,2,2,4,4,11020,1101,0.0,0.000,1,11020,55180,1101,1.1,1.1
80,4,2,2,4,4,7940,793,0.0,0.000,1,7940,63440,793,1.1,1.1
90,4,2,2,4,4,8260,823,0.0,0.000,1,8260,71660,823,1.1,1.1
100,4,2,2,4,4,11060,1105,0.0,0.000,1,11060,82640,1105,1.1,1.1
110,4,2,2,4,4,8060,805,0.0,0.000,1,8060,90880,805,1.1,1.1
120,4,2,2,4,4,8520,851,0.0,0.000,1,8520,99120,851,1.1,1.1
130,4,2,2,4,4,10660,1065,0.0,0.000,1,10660,110120,1065,1.1,1.1
140,4,2,2,4,4,8020,800,0.0,0.000,1,8020,118320,800,1.1,1.1
150,4,2,2,4,4,8680,867,0.0,0.000,1,8680,126580,867,1.1,1.1
160,4,2,2,4,4,10920,1091,0.0,0.000,1,10920,137580,1091,1.1,1.1
170,4,2,2,4,4,8180,817,0.0,0.000,1,8180,145800,817,1.1,1.1
180,4,2,2,4,4,8340,833,0.0,0.000,1,8340,154060,833,1.1,1.1
