time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,6700,665,0.0,0.000,10,1700,1740,168,26.6,35.4
30,4,4,4,18,18,60380,5952,0.0,0.000,10,14980,17100,1476,9.8,11.2
40,4,4,4,18,18,88820,8836,0.0,0.000,10,22080,39220,2196,6.6,7.4
50,4,4,4,18,18,113600,11301,0.0,0.000,10,28500,67520,2835,5.2,5.6
60,4,4,4,18,18,203940,20357,0.0,0.000,10,50840,118180,5074,4.0,4.4
70,4,4,4,18,18,178380,17811,0.0,0.000,10,44560,161960,4449,3.5,3.8
80,4,4,4,18,18,179080,17874,0.0,0.000,10,43200,206220,4311,3.2,3.4
90,4,4,4,18,18,238700,23800,0.0,0.000,10,60640,266440,6046,2.9,3.1
100,4,4,4,18,18,181520,18123,0.0,0.000,10,45080,312240,4500,2.8,3.0
110,4,4,4,18,18,183640,18336,0.0,0.000,10,45620,358300,4555,2.7,2.9
120,4,4,4,18,18,243000,24263,0.0,0.000,10,60200,419240,6010,2.6,2.7
130,4,4,4,18,18,184100,18380,0.0,0.000,10,45940,464800,4586,2.5,2.7
140,4,4,4,18,18,186000,18566,0.0,0.000,10,47220,511240,4713,2.4,2.6
150,4,4,4,18,18,217360,21703,0.0,0.000,10,52140,564100,5206,2.4,2.5
160,4,4,4,18,18,209040,20866,0.0,0.000,10,54040,618580,5394,2.4,2.5
170,4,4,4,18,18,185460,18518,0.0,0.000,10,46440,664740,4637,2.3,2.5
180,4,4,4,18,18,221760,22144,0.0,0.000,10,53460,717940,5338,2.3,2.4
