time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,3260,322,0.0,0.000,1,880,800,87,4.7,4.7
30,4,4,4,45,45,21480,2130,0.0,0.000,1,5560,6320,551,2.6,2.6
40,4,4,4,45,45,29560,2946,0.0,0.000,1,7640,13660,761,1.9,1.9
50,4,4,4,45,45,29780,2972,0.0,0.000,1,7680,21020,766,1.6,1.6
60,4,4,4,45,45,40640,4055,0.0,0.000,1,10720,31160,1069,1.5,1.5
70,4,4,4,45,45,33040,3292,0.0,0.000,1,8180,39120,815,1.4,1.4
80,4,4,4,45,45,30780,3069,0.0,0.000,1,8040,47000,801,1.4,1.4
90,4,4,4,45,45,41200,4106,0.0,0.000,1,10480,57440,1044,1.3,1.3
100,4,4,4,45,45,31540,3148,0.0,0.000,1,7780,65420,776,1.3,1.3
110,4,4,4,45,45,32480,3242,0.0,0.000,1,8120,73380,810,1.3,1.3
120,4,4,4,45,45,41800,4171,0.0,0.000,1,10760,84080,1073,1.3,1.3
130,4,4,4,45,45,31180,3112,0.0,0.000,1,7720,92060,770,1.2,1.2
140,4,4,4,45,45,31720,3166,0.0,0.000,1,7920,100100,790,1.2,1.2
150,4,4,4,45,45,43620,4354,0.0,0.000,1,10600,110800,1058,1.2,1.2
160,4,4,4,45,45,31700,3164,0.0,0.000,1,7740,118900,772,1.2,1.2
170,4,4,4,45,45,32080,3202,0.0,0.000,1,8280,127000,826,1.2,1.2
180,4,4,4,45,45,42560,4248,0.0,0.000,1,11180,137800,1116,1.2,1.2
