time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,6,6,80,7,7.0,7.000,1,80,100,7,12.6,12.6
50,4,2,2,6,6,1200,119,119.0,119.000,1,1200,1160,119,12.6,12.6
60,4,2,2,6,6,540,53,53.0,53.000,1,540,1920,53,11.5,11.5
70,4,2,2,6,6,680,67,67.0,67.000,1,680,2660,67,11.6,11.6
80,4,2,2,6,6,1080,107,107.0,107.000,1,1080,3680,107,11.7,11.7
90,4,2,2,6,6,860,85,85.0,85.000,1,860,4460,85,11.6,11.6
100,4,2,2,6,6,760,75,75.0,75.000,1,760,5200,75,11.5,11.5
110,4,2,2,6,6,820,81,81.0,81.000,1,820,6200,81,11.7,11.7
120,4,2,2,6,6,900,89,89.0,89.000,1,900,6980,89,11.8,11.8
130,4,2,2,6,6,700,69,69.0,69.000,1,700,7720,69,12.0,12.0
140,4,2,2,6,6,880,87,87.0,87.000,1,880,8760,87,11.9,11.9
150,4,2,2,6,6,640,63,63.0,63.000,1,640,9500,63,12.0,12.0
160,4,2,2,6,6,660,65,65.0,65.000,1,660,10280,65,11.9,11.9
170,4,2,2,6,6,880,87,87.0,87.000,1,880,11320,87,11.6,11.6
180,4,2,2,6,6,800,79,79.0,79.000,1,800,12080,79,11.7,11.7
