time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,16,16,14340,1430,0.0,0.000,10,3640,3820,363,19.2,22.1
40,4,4,4,16,16,40620,4047,0.0,0.000,10,10440,14020,1040,11.8,13.2
50,4,4,4,16,16,63180,6301,0.0,0.000,10,15840,29740,1579,8.6,9.3
60,4,4,4,16,16,163400,16258,0.0,0.000,10,41240,70740,4103,5.3,5.8
70,4,4,4,16,16,176180,17589,0.0,0.000,10,46000,114720,4592,4.1,4.4
80,4,4,4,16,16,179300,17901,0.0,0.000,10,43680,159780,4361,3.5,3.7
90,4,4,4,16,16,260860,26015,0.0,0.000,10,64720,224680,6454,3.0,3.2
100,4,4,4,16,16,191340,19105,0.0,0.000,10,48340,272960,4826,2.8,3.0
110,4,4,4,16,16,186160,18588,0.0,0.000,10,46540,319740,4647,2.7,2.8
120,4,4,4,16,16,249140,24879,0.0,0.000,10,62760,382240,6267,2.5,2.7
130,4,4,4,16,16,199960,19968,0.0,0.000,10,50900,431860,5082,2.4,2.6
140,4,4,4,16,16,198300,19794,0.0,0.000,10,50200,480980,5010,2.4,2.6
150,4,4,4,16,16,260840,26044,0.0,0.000,10,65640,546760,6554,2.3,2.5
160,4,4,4,16,16,192720,19245,0.0,0.000,10,47820,595640,4775,2.3,2.4
170,4,4,4,16,16,196660,19638,0.0,0.000,10,49160,645000,4909,2.2,2.4
180,4,4,4,16,16,261940,26157,0.0,0.000,10,64500,710620,6440,2.2,2.4
