time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,4660,465,0.0,0.000,1,4660,4340,465,1.8,1.8
40,4,4,4,6,6,7480,746,0.0,0.000,1,7480,11720,746,1.4,1.4
50,4,4,4,6,6,7360,735,0.0,0.000,1,7360,19540,735,1.3,1.3
60,4,4,4,6,6,10680,1066,0.0,0.000,1,10680,30040,1066,1.3,1.3
70,4,4,4,6,6,8260,825,0.0,0.000,1,8260,38160,825,1.2,1.2
80,4,4,4,6,6,8100,809,0.0,0.000,1,8100,46240,809,1.2,1.2
90,4,4,4,6,6,11220,1119,0.0,0.000,1,11220,57080,1119,1.2,1.2
100,4,4,4,6,6,8120,811,0.0,0.000,1,8120,65180,811,1.2,1.2
110,4,4,4,6,6,7760,775,0.0,0.000,1,7760,73360,775,1.2,1.2
120,4,4,4,6,6,10280,1027,0.0,0.000,1,10280,84200,1027,1.2,1.2
130,4,4,4,6,6,7940,792,0.0,0.000,1,7940,92340,792,1.2,1.2
140,4,4,4,6,6,8300,829,0.0,0.000,1,8300,100500,829,1.1,1.1
150,4,4,4,6,6,11120,1111,0.0,0.000,1,11120,111380,1111,1.1,1.1
160,4,4,4,6,6,8520,850,0.0,0.000,1,8520,119580,850,1.1,1.1
170,4,4,4,6,6,8140,813,0.0,0.000,1,8140,127760,813,1.1,1.1
180,4,4,4,6,6,8240,822,0.0,0.000,1,8240,135960,822,1.1,1.1
