time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,2680,265,0.0,0.000,1,880,0,87,0.0,0.0
30,4,4,4,9,9,35480,3537,0.0,0.000,1,8840,9420,881,1725.1,1725.1
40,4,4,4,9,9,67480,6725,0.0,0.000,1,17480,26320,1742,868.9,868.9
50,4,4,4,9,9,98520,9822,0.0,0.000,1,21360,48060,2129,663.8,663.8
60,4,4,4,9,9,267840,26711,0.0,0.000,1,71340,118200,7114,331.4,331.4
70,4,4,4,9,9,507500,50648,0.0,0.000,1,127620,246760,12736,191.3,191.3
80,4,4,4,9,9,577280,57618,0.0,0.000,1,131600,379740,13135,145.7,145.7
90,4,4,4,9,9,635400,63255,0.0,0.000,1,169780,549580,16901,119.8,119.8
100,4,4,4,9,9,524680,52342,0.0,0.000,1,129860,679740,12954,108.5,108.5
110,4,4,4,9,9,602360,60115,0.0,0.000,1,138000,819160,13772,100.0,100.0
120,4,4,4,9,9,660680,65929,0.0,0.000,1,174960,995180,17459,93.2,93.2
130,4,4,4,9,9,546840,54471,0.0,0.000,1,134560,1132140,13403,89.2,89.2
140,4,4,4,9,9,542560,54158,0.0,0.000,1,135940,1268340,13569,85.9,85.9
150,4,4,4,9,9,715300,71365,0.0,0.000,1,178540,1446640,17813,82.9,82.9
160,4,4,4,9,9,536100,53535,0.0,0.000,1,131960,1579820,13177,81.2,81.2
170,4,4,4,9,9,547960,54719,0.0,0.000,1,136360,1717040,13616,79.5,79.5
180,4,4,4,9,9,713540,71247,0.0,0.000,1,179460,1895900,17919,77.7,77.7
