time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,15,15,580,57,57.0,57.000,10,580,520,57,96.7,316.0
40,4,4,4,15,15,2160,215,215.0,215.000,10,2160,2700,215,61.0,114.7
50,4,4,4,15,15,2580,257,257.0,257.000,10,2580,5120,257,53.9,89.3
60,4,4,4,15,15,3680,366,366.0,366.000,10,3680,8400,366,46.6,74.7
70,4,4,4,15,15,3100,309,309.0,309.000,10,3100,11400,309,45.7,66.7
80,4,4,4,15,15,2660,265,265.0,265.000,10,2660,13880,265,44.1,65.6
90,4,4,4,15,15,3500,348,348.0,348.000,10,3500,17540,348,41.1,58.0
100,4,4,4,15,15,3640,363,363.0,363.000,10,3640,21160,363,38.6,52.2
110,4,4,4,15,15,3040,302,302.0,302.000,10,3040,24060,302,37.6,50.6
120,4,4,4,15,15,3780,377,377.0,377.000,10,3780,27800,377,37.0,49.5
130,4,4,4,15,15,3360,335,335.0,335.000,10,3360,31360,335,36.3,47.9
140,4,4,4,15,15,3040,303,303.0,303.000,10,3040,34540,303,35.9,47.8
150,4,4,4,15,15,3740,373,373.0,373.000,10,3740,38200,373,35.6,47.7
160,4,4,4,15,15,3820,381,381.0,381.000,10,3820,41820,381,35.1,48.0
170,4,4,4,15,15,3760,375,375.0,375.000,10,3760,45460,375,34.3,46.6
180,4,4,4,15,15,3840,383,383.0,383.000,10,3840,49020,383,34.2,46.9
