time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,18,18,21940,2188,0.0,0.000,10,5240,5380,522,13.9,14.8
40,4,4,4,18,18,49760,4961,0.0,0.000,10,12680,17860,1264,9.3,9.8
50,4,4,4,18,18,79040,7868,0.0,0.000,10,21000,38740,2090,6.8,7.1
60,4,4,4,18,18,164280,16369,0.0,0.000,10,39900,78100,3975,4.8,5.0
70,4,4,4,18,18,176660,17625,0.0,0.000,10,43780,122160,4367,3.8,4.0
80,4,4,4,18,18,176760,17646,0.0,0.000,10,43760,166040,4368,3.4,3.5
90,4,4,4,18,18,252320,25156,0.0,0.000,10,63040,228780,6285,3.0,3.1
100,4,4,4,18,18,183720,18348,0.0,0.000,10,45440,274840,4538,2.8,2.9
110,4,4,4,18,18,184460,18412,0.0,0.000,10,45240,321040,4515,2.7,2.8
120,4,4,4,18,18,228680,22826,0.0,0.000,10,57960,378680,5785,2.5,2.7
130,4,4,4,18,18,206420,20606,0.0,0.000,10,51660,429880,5157,2.5,2.6
140,4,4,4,18,18,186060,18572,0.0,0.000,10,45440,476500,4535,2.4,2.5
150,4,4,4,18,18,228800,22836,0.0,0.000,10,58380,533720,5826,2.4,2.5
160,4,4,4,18,18,205260,20495,0.0,0.000,10,51400,584180,5132,2.3,2.4
170,4,4,4,18,18,186880,18654,0.0,0.000,10,46620,631220,4653,2.3,2.4
180,4,4,4,18,18,228580,22816,0.0,0.000,10,56400,689180,5629,2.3,2.4
