time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,45,45,20,1,1.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,45,45,580,57,57.0,21.000,1,220,200,21,13.9,13.9
50,4,2,2,45,45,2440,243,243.0,47.000,1,480,780,47,15.7,15.7
60,4,2,2,45,45,2260,225,225.0,63.000,1,640,1340,63,16.1,16.1
70,4,2,2,45,45,2460,244,244.0,55.000,1,560,2100,55,15.4,15.4
80,4,2,2,45,45,2640,263,263.0,57.000,1,580,2660,57,16.1,16.1
90,4,2,2,45,45,2540,253,253.0,53.000,1,540,3280,53,15.9,15.9
100,4,2,2,45,45,2720,271,271.0,73.000,1,740,4060,73,15.8,15.8
110,4,2,2,45,45,2580,257,257.0,61.000,1,620,4680,61,15.6,15.6
120,4,2,2,45,45,2240,223,223.0,57.000,1,580,5240,57,15.7,15.7
130,4,2,2,45,45,2200,219,219.0,49.000,1,500,5820,49,15.7,15.7
140,4,2,2,45,45,3160,315,315.0,85.000,1,860,6600,85,15.9,15.9
150,4,2,2,45,45,2400,239,239.0,59.000,1,600,7160,59,15.9,15.9
160,4,2,2,45,45,2220,221,221.0,57.000,1,580,7740,57,15.7,15.7
170,4,2,2,45,45,3260,325,325.0,73.000,1,740,8500,73,15.6,15.6
180,4,2,2,45,45,2520,251,251.0,73.000,1,740,9100,73,15.4,15.4
