time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,20,1,1.0,1.000,1,20,0,1,0.0,0.0
30,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,45,45,960,95,95.0,25.000,1,260,280,25,18.5,18.5
60,4,4,4,45,45,1260,125,125.0,35.000,1,360,560,35,18.0,18.0
70,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
80,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
90,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
100,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
110,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
120,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
130,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
140,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
150,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
160,4,4,4,45,45,0,0,0.0,0.000,1,0,560,0,18.0,18.0
170,4,4,4,45,45,160,15,15.0,1.000,1,20,600,1,17.7,17.7
180,4,4,4,45,45,0,0,0.0,0.000,1,0,600,0,17.7,17.7
