time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,12460,1237,0.0,0.000,1,12460,12020,1237,8.4,8.4
30,4,4,4,15,15,88900,8776,0.0,0.000,1,88900,99060,8776,40.5,40.5
40,4,4,4,15,15,99100,9888,0.0,0.000,1,99100,200280,9888,28.6,28.6
50,4,4,4,15,15,330660,33006,0.0,0.000,1,330660,530640,33006,17.8,17.8
60,4,4,4,15,15,483420,48264,0.0,0.000,1,483420,1012700,48264,15.1,15.1
70,4,4,4,15,15,387820,38696,0.0,0.000,1,387820,1402700,38696,13.9,13.9
80,4,4,4,15,15,363060,36248,0.0,0.000,1,363060,1766400,36248,13.5,13.5
90,4,4,4,15,15,495720,49320,0.0,0.000,1,495720,2264740,49320,13.0,13.0
100,4,4,4,15,15,392300,39104,0.0,0.000,1,392300,2653860,39104,12.7,12.7
110,4,4,4,15,15,396700,39551,0.0,0.000,1,396700,3051480,39551,12.5,12.5
120,4,4,4,15,15,517160,51592,0.0,0.000,1,517160,3567740,51592,12.3,12.3
130,4,4,4,15,15,391640,39031,0.0,0.000,1,391640,3964660,39031,12.2,12.2
140,4,4,4,15,15,391720,39109,0.0,0.000,1,391720,4355720,39109,12.1,12.1
150,4,4,4,15,15,523900,52290,0.0,0.000,1,523900,4879060,52290,12.0,12.0
160,4,4,4,15,15,386140,38529,0.0,0.000,1,386140,5262780,38529,11.9,11.9
170,4,4,4,15,15,388180,38744,0.0,0.000,1,388180,5649880,38744,11.9,11.9
180,4,4,4,15,15,504480,50272,0.0,0.000,1,504480,6158300,50272,11.8,11.8
