time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,4,4,0,0,0.0,0.000,1,0,20,0,71.0,71.0
40,4,2,2,4,4,260,25,25.0,25.000,1,260,380,25,13.7,13.7
50,4,2,2,4,4,700,69,69.0,69.000,1,700,1100,69,12.7,12.7
60,4,2,2,4,4,700,69,69.0,69.000,1,700,1880,69,11.7,11.7
70,4,2,2,4,4,1220,121,121.0,121.000,1,1220,2900,121,12.2,12.2
80,4,2,2,4,4,740,73,73.0,73.000,1,740,3660,73,11.9,11.9
90,4,2,2,4,4,860,85,85.0,85.000,1,860,4420,85,12.0,12.0
100,4,2,2,4,4,1020,101,101.0,101.000,1,1020,5420,101,12.4,12.4
110,4,2,2,4,4,920,91,91.0,91.000,1,920,6160,91,12.5,12.5
120,4,2,2,4,4,720,71,71.0,71.000,1,720,6880,71,12.4,12.4
130,4,2,2,4,4,1180,117,117.0,117.000,1,1180,7900,117,12.5,12.5
140,4,2,2,4,4,660,65,65.0,65.000,1,660,8680,65,12.4,12.4
150,4,2,2,4,4,720,71,71.0,71.000,1,720,9460,71,12.3,12.3
160,4,2,2,4,4,800,79,79.0,79.000,1,800,10460,79,12.4,12.4
170,4,2,2,4,4,700,69,69.0,69.000,1,700,11220,69,12.3,12.3
180,4,2,2,4,4,800,79,79.0,79.000,1,800,12000,79,12.3,12.3
