time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,9,9,1940,193,193.0,107.000,1,1080,80,107,2064.5,2064.5
40,4,2,2,9,9,0,0,0.0,0.000,1,0,80,0,2064.5,2064.5
50,4,2,2,9,9,0,0,0.0,0.000,1,0,80,0,2064.5,2064.5
60,4,2,2,9,9,0,0,0.0,0.000,1,0,80,0,2064.5,2064.5
70,4,2,2,9,9,180,17,17.0,-15.000,1,-160,0,-15,0.0,0.0
80,4,2,2,9,9,180,17,17.0,0.000,1,0,0,0,0.0,0.0
90,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
100,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
110,4,2,2,9,9,-1860,-185,-185.0,-91.000,1,-920,0,-91,0.0,0.0
120,4,2,2,9,9,2020,201,201.0,103.000,1,1040,0,103,0.0,0.0
130,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
160,4,2,2,9,9,-1860,-185,-185.0,-103.000,0,-1040,0,-103,0.0,0.0
170,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
180,4,2,2,9,9,1620,161,161.0,89.000,1,900,0,89,0.0,0.0
