time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,15,15,13340,1330,0.0,0.000,10,13340,12940,1330,5.7,6.7
40,4,4,4,15,15,38300,3815,0.0,0.000,10,38300,51300,3815,3.2,3.8
50,4,4,4,15,15,52620,5249,0.0,0.000,10,52620,105060,5249,2.5,2.7
60,4,4,4,15,15,71300,7099,0.0,0.000,10,71300,177120,7099,2.0,2.2
70,4,4,4,15,15,87000,8687,0.0,0.000,10,87000,265060,8687,1.7,1.8
80,4,4,4,15,15,87380,8726,0.0,0.000,10,87380,352280,8726,1.6,1.6
90,4,4,4,15,15,88600,8836,0.0,0.000,10,88600,440620,8836,1.5,1.5
100,4,4,4,15,15,91980,9186,0.0,0.000,10,91980,531740,9186,1.4,1.5
110,4,4,4,15,15,79880,7977,0.0,0.000,10,79880,612500,7977,1.4,1.4
120,4,4,4,15,15,94760,9463,0.0,0.000,10,94760,707980,9463,1.3,1.4
130,4,4,4,15,15,91600,9144,0.0,0.000,10,91600,799460,9144,1.3,1.4
140,4,4,4,15,15,80820,8070,0.0,0.000,10,80820,880500,8070,1.3,1.3
150,4,4,4,15,15,96320,9619,0.0,0.000,10,96320,977600,9619,1.3,1.3
160,4,4,4,15,15,91060,9092,0.0,0.000,10,91060,1068840,9092,1.3,1.3
170,4,4,4,15,15,81100,8099,0.0,0.000,10,81100,1149900,8099,1.3,1.3
180,4,4,4,15,15,97060,9693,0.0,0.000,10,97060,1246880,9693,1.2,1.3
