time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,29180,2912,0.0,0.000,1,7480,6520,746,820.3,820.3
40,4,4,4,9,9,60620,6048,0.0,0.000,1,14700,21480,1466,675.2,675.2
50,4,4,4,9,9,129820,12945,0.0,0.000,1,36340,57020,3623,432.1,432.1
60,4,4,4,9,9,454060,45292,0.0,0.000,1,109600,166840,10932,194.4,194.4
70,4,4,4,9,9,515460,51473,0.0,0.000,1,128700,294320,12852,136.6,136.6
80,4,4,4,9,9,593740,59261,0.0,0.000,1,135460,431160,13520,111.5,111.5
90,4,4,4,9,9,663920,66134,0.0,0.000,1,179400,609020,17870,96.8,96.8
100,4,4,4,9,9,543440,54235,0.0,0.000,1,136180,745700,13590,89.9,89.9
110,4,4,4,9,9,522300,52120,0.0,0.000,1,128360,876660,12809,85.9,85.9
120,4,4,4,9,9,710660,70938,0.0,0.000,1,176440,1054260,17612,81.7,81.7
130,4,4,4,9,9,531620,52839,0.0,0.000,1,131520,1187400,13072,79.3,79.3
140,4,4,4,9,9,554240,55346,0.0,0.000,1,139960,1326760,13976,77.0,77.0
150,4,4,4,9,9,707260,70620,0.0,0.000,1,176760,1502160,17649,75.3,75.3
160,4,4,4,9,9,543440,54257,0.0,0.000,1,136660,1638620,13644,74.0,74.0
170,4,4,4,9,9,533800,53300,0.0,0.000,1,135040,1771440,13483,72.9,72.9
180,4,4,4,9,9,655280,65416,0.0,0.000,1,176320,1945420,17602,71.9,71.9
