time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,3880,384,0.0,0.000,1,800,820,79,4.3,4.3
30,4,4,4,45,45,23560,2321,0.0,0.000,1,5820,6760,573,2.4,2.4
40,4,4,4,45,45,30460,3038,0.0,0.000,1,7740,14180,772,1.8,1.8
50,4,4,4,45,45,31720,3165,0.0,0.000,1,7880,21580,786,1.5,1.5
60,4,4,4,45,45,38980,3889,0.0,0.000,1,10020,31780,999,1.4,1.4
70,4,4,4,45,45,31440,3138,0.0,0.000,1,7260,39620,724,1.4,1.4
80,4,4,4,45,45,32480,3241,0.0,0.000,1,8000,47540,798,1.3,1.3
90,4,4,4,45,45,42080,4194,0.0,0.000,1,10420,57960,1038,1.3,1.3
100,4,4,4,45,45,30440,3038,0.0,0.000,1,7520,65880,750,1.3,1.3
110,4,4,4,45,45,32220,3216,0.0,0.000,1,8100,73920,808,1.2,1.2
120,4,4,4,45,45,42800,4271,0.0,0.000,1,10160,84600,1014,1.2,1.2
130,4,4,4,45,45,30760,3070,0.0,0.000,1,7840,92580,782,1.2,1.2
140,4,4,4,45,45,32160,3210,0.0,0.000,1,8080,100600,806,1.2,1.2
150,4,4,4,45,45,42340,4226,0.0,0.000,1,10140,111340,1012,1.2,1.2
160,4,4,4,45,45,31720,3166,0.0,0.000,1,7660,119400,764,1.2,1.2
170,4,4,4,45,45,32700,3264,0.0,0.000,1,8120,127460,810,1.2,1.2
180,4,4,4,45,45,43460,4338,0.0,0.000,1,10560,138300,1054,1.2,1.2
