time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,9,9,1600,159,159.0,43.000,1,440,320,43,22.8,22.8
60,4,4,4,9,9,2560,255,255.0,45.000,1,460,960,45,20.5,20.5
70,4,4,4,9,9,2200,219,219.0,45.000,1,460,1440,45,20.4,20.4
80,4,4,4,9,9,1900,189,189.0,53.000,1,540,1920,53,20.1,20.1
90,4,4,4,9,9,2380,237,237.0,61.000,1,620,2540,61,20.3,20.3
100,4,4,4,9,9,1840,183,183.0,55.000,1,560,2980,55,20.3,20.3
110,4,4,4,9,9,1740,173,173.0,41.000,1,420,3440,41,19.9,19.9
120,4,4,4,9,9,2260,225,225.0,51.000,1,520,4080,51,20.1,20.1
130,4,4,4,9,9,1540,153,153.0,31.000,1,320,4540,31,19.9,19.9
140,4,4,4,9,9,2180,217,217.0,61.000,1,620,5000,61,19.9,19.9
150,4,4,4,9,9,2040,203,203.0,37.000,1,380,5460,37,19.9,19.9
160,4,4,4,9,9,2020,201,201.0,45.000,1,460,6080,45,19.8,19.8
170,4,4,4,9,9,1840,183,183.0,49.000,1,500,6560,49,19.7,19.7
180,4,4,4,9,9,2120,211,211.0,53.000,1,540,7020,53,19.7,19.7
