time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,16,16,0,0,0.0,0.000,10,0,0,0,0.0,0.0
20,4,2,2,16,16,17800,1770,0.0,0.000,10,8720,200,867,2928.4,9821.0
30,4,2,2,16,16,207600,20683,0.0,0.000,10,52940,53120,5274,2766.1,3494.7
40,4,2,2,16,16,603060,60167,0.0,0.000,10,143560,195980,14323,1344.2,1658.8
50,4,2,2,16,16,797100,79352,0.0,0.000,10,207020,403120,20609,902.9,1015.0
60,4,2,2,16,16,714260,71219,0.0,0.000,10,178100,581040,17758,782.5,866.4
70,4,2,2,16,16,913460,91100,0.0,0.000,10,220360,802360,21976,703.0,774.9
80,4,2,2,16,16,869640,86773,0.0,0.000,10,225700,1027080,22520,649.9,701.1
90,4,2,2,16,16,748080,74495,0.0,0.000,10,188120,1214120,18733,624.1,668.2
100,4,2,2,16,16,890000,88804,0.0,0.000,10,213560,1429240,21309,605.2,645.8
110,4,2,2,16,16,808620,80604,0.0,0.000,10,210300,1640420,20962,591.3,624.5
120,4,2,2,16,16,759540,75779,0.0,0.000,10,188480,1828580,18804,580.0,610.1
130,4,2,2,16,16,900440,89864,0.0,0.000,10,218540,2046660,21810,570.5,599.4
140,4,2,2,16,16,858880,85545,0.0,0.000,10,222720,2267480,22183,560.7,585.6
150,4,2,2,16,16,766640,76366,0.0,0.000,10,188960,2456440,18822,554.4,577.5
160,4,2,2,16,16,907140,90523,0.0,0.000,10,219580,2676600,21911,548.6,570.4
170,4,2,2,16,16,850020,84773,0.0,0.000,10,220240,2897280,21964,542.9,562.8
180,4,2,2,16,16,771300,77014,0.0,0.000,10,191540,3090060,19125,538.5,557.4
