time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
20,4,2,2,24,24,8480,843,0.0,0.000,10,8480,8280,843,2.8,3.5
30,4,2,2,24,24,67760,6750,0.0,0.000,10,67760,76060,6750,1.5,1.6
40,4,2,2,24,24,91260,9092,0.0,0.000,10,91260,165780,9092,1.3,1.4
50,4,2,2,24,24,94140,9391,0.0,0.000,10,94140,260020,9391,1.2,1.3
60,4,2,2,24,24,80240,8011,0.0,0.000,10,80240,341880,8011,1.2,1.2
70,4,2,2,24,24,96360,9619,0.0,0.000,10,96360,437560,9619,1.2,1.2
80,4,2,2,24,24,96640,9644,0.0,0.000,10,96640,533020,9644,1.2,1.2
90,4,2,2,24,24,82260,8198,0.0,0.000,10,82260,615160,8198,1.2,1.2
100,4,2,2,24,24,80360,8026,0.0,0.000,10,80360,696860,8026,1.1,1.2
110,4,2,2,24,24,111520,11136,0.0,0.000,10,111520,806540,11136,1.1,1.2
120,4,2,2,24,24,82280,8214,0.0,0.000,10,82280,888660,8214,1.1,1.1
130,4,2,2,24,24,82560,8245,0.0,0.000,10,82560,971020,8245,1.1,1.1
140,4,2,2,24,24,108780,10863,0.0,0.000,10,108780,1081260,10863,1.1,1.1
150,4,2,2,24,24,83040,8289,0.0,0.000,10,83040,1163740,8289,1.1,1.1
160,4,2,2,24,24,82620,8249,0.0,0.000,10,82620,1246500,8249,1.1,1.1
170,4,2,2,24,24,111200,11101,0.0,0.000,10,111200,1356600,11101,1.1,1.1
180,4,2,2,24,24,84320,8421,0.0,0.000,10,84320,1439500,8421,1.1,1.1
